Time_s,GT_Amplitude,Measured_Amplitude,Frequency_Hz,GT_PSD_dBHz,Measured_PSD_dBHz
1.135,-0.244250944907559,1.045995839104,138.5498046875,-87.5022352227776,-103.325164138982
1.136,-0.216529872254533,1.1024078179952,138.671875,-87.9574375431529,-103.602944177677
1.137,-0.158390030513618,1.14950122992587,138.7939453125,-88.6043902600785,-105.657172093822
1.138,-0.0721453073401072,1.18820596742309,138.916015625,-91.9244948318172,-110.003298085735
1.139,0.0379597323963657,1.21952450426526,139.0380859375,-98.1793997512411,-117.565420435057
1.14,0.166164012025882,1.24432154738593,139.16015625,-95.7488514349799,-110.678860929291
1.141,0.305716506607743,1.26313188706259,139.2822265625,-91.1645607315748,-105.8563961432
1.142,0.449464403097245,1.27601191853984,139.404296875,-88.4722807763085,-103.838063065894
1.143,0.590449424252324,1.28244680302576,139.5263671875,-87.6663866398607,-103.281448841758
1.144,0.722460293283521,1.28132831163399,139.6484375,-87.9890687997379,-104.406237732318
1.145,0.840494173825404,1.27102730619098,139.7705078125,-90.1682356904855,-107.273439473117
1.146,0.941088314219367,1.2495809906786,139.892578125,-94.2758536133721,-113.484462045506
1.147,1.0224952193485,1.21499113458004,140.0146484375,-98.1991669095916,-115.135211642869
1.148,1.08468985050743,1.16559370996396,140.13671875,-93.178873419717,-108.090620425472
1.149,1.12921399358792,1.10042809363603,140.2587890625,-89.6369573062215,-104.758933856914
1.15,1.15887893639954,1.01951856430362,140.380859375,-88.0872923435992,-103.437853204598
1.151,1.17736105065515,0.923990263324544,140.5029296875,-87.5892830466793,-103.670246552272
1.152,1.18873441788369,0.81597721982765,140.625,-88.7617413944414,-105.415579700798
1.153,1.19698946920699,0.698333232175472,140.7470703125,-91.5868423376953,-109.744140058233
1.154,1.20558641130815,0.574209669148366,140.869140625,-97.5801953450058,-117.15947158651
1.155,1.21708712918842,0.446598531107513,140.9912109375,-96.278233479498,-111.362593011468
1.156,1.23289990200421,0.317945341207729,141.11328125,-91.2658104110925,-106.299568977959
1.157,1.25315868334607,0.189917644079767,141.2353515625,-89.191639718864,-103.983136341431
1.158,1.27674425494883,0.0633776220996649,141.357421875,-87.4032742470681,-103.439621394183
1.159,1.30143982570419,-0.0614439744839022,141.4794921875,-88.0365794208297,-104.347572606072
1.16,1.32420018019775,-0.184632815562952,141.6015625,-90.211130738837,-106.959909359537
1.161,1.34150264743851,-0.306240568727598,141.7236328125,-93.631466933893,-112.977498926741
1.162,1.34974097778617,-0.426016850907407,141.845703125,-98.7147392605284,-115.821860543694
1.163,1.34562027608556,-0.54331174090952,141.9677734375,-94.4153017260976,-108.735695907393
1.164,1.32651258961219,-0.657177221200882,142.08984375,-89.8984990614218,-104.968354252793
1.165,1.29073831668135,-0.766628592231136,142.2119140625,-88.0946277433699,-103.653778575148
1.166,1.23774761149133,-0.870973732997417,142.333984375,-87.9104446028886,-103.632050416605
1.167,1.1681873374635,-0.970094257253754,142.4560546875,-88.6631834565465,-105.434956612954
1.168,1.0838514171545,-1.06457534803662,142.578125,-91.5916344850091,-109.144199163307
1.169,0.987524004771179,-1.15562711711538,142.7001953125,-97.1044143930773,-117.031912025608
1.17,0.882734367120618,-1.2448056257028,142.822265625,-97.4030284191826,-112.134511109711
1.171,0.773449025554467,-1.3336052975536,142.9443359375,-92.3212720009349,-106.716806679007
1.172,0.663730739600384,-1.42303515534791,143.06640625,-88.7320684582783,-104.223133184624
1.173,0.557395788550196,-1.5132957349565,143.1884765625,-87.9644591644271,-103.512652032177
1.174,0.45770086137017,-1.60364195959809,143.310546875,-88.0272941392671,-104.285748655457
1.175,0.367088282705886,-1.69246098190778,143.4326171875,-89.8247728571295,-106.839541571741
1.176,0.287012824120881,-1.77752874327778,143.5546875,-93.8511940081446,-112.29093501162
1.177,0.217865140402283,-1.85635330404967,143.6767578125,-99.3113439896864,-116.572963233417
1.178,0.158996899286209,-1.92648746899899,143.798828125,-95.5843580835393,-109.337776251535
1.179,0.108842322503206,-1.9857116605581,143.9208984375,-90.0496870782683,-105.308945151518
1.18,0.0651214182389432,-2.03204500036903,144.04296875,-88.417685885754,-103.784165067442
1.181,0.0251026044751742,-2.06361277102116,144.1650390625,-87.9169243700754,-103.730615209134
1.182,-0.0141026996933266,-2.07845211298082,144.287109375,-88.5159565427516,-105.215809225942
1.183,-0.0552432466507756,-2.07435826610385,144.4091796875,-91.7082931329752,-108.898374581765
1.184,-0.100657954975085,-2.04886047272348,144.53125,-96.5275698554437,-116.199728830886
1.185,-0.152058161582279,-1.99937700712834,144.6533203125,-96.885242112829,-113.08682594209
1.186,-0.210381301258648,-1.9235411342035,144.775390625,-92.8248547120679,-107.062876874968
1.187,-0.275726926750844,-1.81962822367943,144.8974609375,-89.4123031173112,-104.532653956664
1.188,-0.347376716285829,-1.68697248120151,145.01953125,-87.908792582329,-103.568703530526
1.189,-0.423891001519057,-1.52625996298947,145.1416015625,-88.2396279362,-104.292381805443
1.19,-0.503266499788266,-1.3396213506455,145.263671875,-89.7806729146783,-106.585571049465
1.191,-0.583134214139202,-1.13050471305521,145.3857421875,-93.8123571590832,-111.838644777527
1.192,-0.660973379950097,-0.903366535720086,145.5078125,-99.2968550818482,-117.473943863761
1.193,-0.734317038803036,-0.663263786115355,145.6298828125,-95.1320623995903,-109.816166615426
1.194,-0.800927194662226,-0.415446828219065,145.751953125,-90.8208429134634,-105.662877713827
1.195,-0.858922268955426,-0.165037405186178,145.8740234375,-88.5178596307378,-103.954109818527
1.196,-0.906846250548311,0.0831627082709944,145.99609375,-87.8681111425836,-103.778063067048
1.197,-0.943676771708862,0.32473237088104,146.1181640625,-88.8667023677727,-105.133450333644
1.198,-0.968777243470229,0.555601385688064,146.240234375,-91.2474407850979,-108.542666461552
1.199,-0.981804960910433,0.771997139694402,146.3623046875,-96.1714968698357,-115.734754090457
1.2,-0.982591849746951,0.970437697396291,146.484375,-99.7237201881426,-113.74706254538
1.201,-0.971016943549748,1.14781665430546,146.6064453125,-92.460831430951,-107.52061770738
1.202,-0.946889897805341,1.30157874972526,146.728515625,-89.7416452059679,-104.74537448273
1.203,-0.909863168108955,1.42993829855991,146.8505859375,-88.0938201239356,-103.742520171422
1.204,-0.859387177412222,1.53206888946257,146.97265625,-88.3945842207665,-104.24199678231
1.205,-0.794718147994037,1.60820293713853,147.0947265625,-89.6835693951429,-106.443213591719
1.206,-0.714982649188264,1.65961374808055,147.216796875,-92.8215440532025,-111.190976580151
1.207,-0.619296710379995,1.68848997337556,147.3388671875,-99.0049240898989,-117.949905602615
1.208,-0.50693084230798,1.69773511704902,147.4609375,-95.7692485872265,-110.424611241728
1.209,-0.377505716804535,1.6907261176495,147.5830078125,-91.2824328474551,-106.031909940286
1.21,-0.231197139039814,1.6710505847949,147.705078125,-88.8530897691996,-104.164906356009
1.211,-0.0689245272128032,1.64222919206867,147.8271484375,-88.1069501760905,-103.791314463172
1.212,0.107504055314456,1.60743361314261,147.94921875,-88.5387562574025,-105.057395604611
1.213,0.295314229405642,1.5692266030204,148.0712890625,-91.5024012090404,-108.247008552161
1.214,0.490772012916163,1.52935836393356,148.193359375,-95.4443945575625,-114.989623713528
1.215,0.689282684117996,1.48864330110182,148.3154296875,-100.04318822434,-114.555462378306
1.216,0.885579648237821,1.4469288526892,148.4375,-93.3346591904618,-108.085112689949
1.217,1.07399176785827,1.40316856516192,148.5595703125,-89.7807420439901,-104.957254968003
1.218,1.24876941097011,1.35561717145112,148.681640625,-88.3180402891741,-103.886760044794
1.219,1.40444300838734,1.30215547842307,148.8037109375,-88.281687916492,-104.212250082821
1.22,1.53618387279217,1.24071895678276,148.92578125,-89.6903654174873,-106.289285477814
1.221,1.64013600522726,1.16975814466614,149.0478515625,-93.2571813972243,-110.790503440843
1.222,1.71368976230041,1.0886252993797,149.169921875,-97.1154588767259,-117.966202268953
1.223,1.75567318378701,0.997783502510169,149.2919921875,-94.7767436440739,-111.115208145529
1.224,1.76644368958747,0.89878039456232,149.4140625,-92.0693275615127,-106.380858290007
1.225,1.74787085161942,0.79400333119101,149.5361328125,-88.7488999938897,-104.333232746533
1.226,1.70320932845996,0.68630301625065,149.658203125,-88.1027940626015,-103.897201150902
1.227,1.63686942887052,0.578608064252987,149.7802734375,-88.89481015524,-104.969502015338
1.228,1.55410091478731,0.473641610927421,149.90234375,-90.9392293991357,-108.02098465585
1.229,1.46061319187879,0.373803395011219,150.0244140625,-95.3825825157057,-114.213862177976
1.23,1.36216127872851,0.281219699807671,150.146484375,-99.9549475840963,-115.478386481668
1.231,1.26413103432826,0.197908642460834,150.2685546875,-93.5343537513874,-108.535139689887
1.232,1.17115835883084,0.125968903593542,150.390625,-90.4901394442978,-105.275957015199
1.233,1.08681514056302,0.0676837662130191,150.5126953125,-88.0265660751411,-104.005183573201
1.234,1.01338962857568,0.0254506799964006,150.634765625,-88.88432083172,-104.21955511532
1.235,0.951780951781112,0.00150376612111741,150.7568359375,-89.5295788034601,-106.130196398839
1.236,0.90151727397387,-0.00252333591552017,150.87890625,-92.8447702466734,-110.295417676987
1.237,0.860895580631533,0.0139234452169164,151.0009765625,-99.1045677493797,-118.075298470699
1.238,0.827229719119385,0.0499453240991336,151.123046875,-97.0123927783971,-111.863906643937
1.239,0.797183454096518,0.103047685142245,151.2451171875,-92.1242864024248,-106.752079529271
1.24,0.767157928619913,0.169285400710879,151.3671875,-89.2670577512038,-104.500110789001
1.241,0.733698441651541,0.243671119274715,151.4892578125,-88.4742194168074,-104.01144058749
1.242,0.693883901919853,0.320750568484195,151.611328125,-88.735530126828,-104.888367214046
1.243,0.645663656458005,0.395210135354522,151.7333984375,-90.7749848466674,-107.732558837968
1.244,0.588110601611282,0.462380813193684,151.85546875,-95.6497805593262,-113.622098478152
1.245,0.521566449690669,0.518537640300393,151.9775390625,-100.316972455996,-116.475541136266
1.246,0.447664360993157,0.560959754695115,152.099609375,-94.1270982417595,-109.058522112746
1.247,0.369225133211113,0.587797144515813,152.2216796875,-90.8047844988358,-105.5567082664
1.248,0.290034753168971,0.597855748464387,152.34375,-88.6394297829183,-104.148892033537
1.249,0.214522187739168,0.59043203934929,152.4658203125,-88.2564974212447,-104.233242039815
1.25,0.147365678362716,0.565290565388222,152.587890625,-89.7955295063895,-106.00522706449
1.251,0.0930625786665232,0.52279929454727,152.7099609375,-92.4249051341727,-109.922951337854
1.252,0.0555013622420463,0.464154300477324,152.83203125,-98.5518781023188,-117.547540704067
1.253,0.0375746540329888,0.391575930879634,152.9541015625,-97.29500072325,-112.452224578029
1.254,0.0408691424097773,0.30836202903469,153.076171875,-92.7500612326874,-107.240329168235
1.255,0.0654622724890471,0.218730630423346,153.1982421875,-89.4013331596212,-104.716536682081
1.256,0.109846977209953,0.127450006525857,153.3203125,-88.5564633975919,-104.076546811447
1.257,0.170994748673183,0.0393154384945251,153.4423828125,-88.7012614817084,-104.853619612858
1.258,0.244554802624836,-0.0414247486825485,153.564453125,-90.6222522936243,-107.49205265407
1.259,0.325174123008703,-0.111574683979676,153.6865234375,-94.6473265710249,-113.036875426829
1.26,0.406911274561406,-0.169321453200047,153.80859375,-101.437068220037,-117.14064451574
1.261,0.483707466606577,-0.21432459133822,153.9306640625,-94.9010682471465,-109.654849332439
1.262,0.549872517760656,-0.247559696156088,154.052734375,-90.7710795131313,-105.836947445408
1.263,0.600541731402747,-0.270975829800845,154.1748046875,-89.1049321856395,-104.288536477634
1.264,0.632062410597069,-0.287070266532335,154.296875,-88.4288659803945,-104.313083309326
1.265,0.642275524721968,-0.298490836018104,154.4189453125,-89.6138576162297,-105.795072719919
1.266,0.630668128406549,-0.307745452520285,154.541015625,-92.1567705720291,-109.641992990001
1.267,0.598384374888119,-0.317043827628967,154.6630859375,-98.0967574715202,-117.022791996471
1.268,0.548096028699582,-0.328240972004162,154.78515625,-97.6157354191424,-113.155579801975
1.269,0.483746000565905,-0.342822306631667,154.9072265625,-92.9996744743071,-107.627666279066
1.27,0.410189531342606,-0.361879039064169,155.029296875,-90.3086330412633,-104.967853481864
1.271,0.332766374170845,-0.386056975185402,155.1513671875,-88.2037897371964,-104.16286165305
1.272,0.256842967494829,-0.415494515617633,155.2734375,-89.2033724577767,-104.853031380263
1.273,0.187365641816975,-0.449779214208582,155.3955078125,-90.2727608941747,-107.203461847982
1.274,0.128464108755077,-0.487949689216383,155.517578125,-94.41689663006,-112.578263039785
1.275,0.0831389588648858,-0.528559180158254,155.6396484375,-100.787322938275,-117.852734316828
1.276,0.0530581990538778,-0.56980016337338,155.76171875,-95.3164993978469,-110.173100036975
1.277,0.0384769702786027,-0.609667270277191,155.8837890625,-91.7269734553081,-106.187710782305
1.278,0.0382827641994978,-0.646119153132284,156.005859375,-88.6455849475231,-104.460087391091
1.279,0.0501570041578826,-0.677203552179092,156.1279296875,-89.0837355773527,-104.326738939858
1.28,0.0708338831752248,-0.70113431186443,156.25,-88.9790285413081,-105.726300999865
1.281,0.0964296668772216,-0.716336353284433,156.3720703125,-91.9416691959728,-109.206644228447
1.282,0.122810764234712,-0.721486569189333,156.494140625,-96.041637684908,-116.557604057669
1.283,0.145966967851423,-0.715574602764419,156.6162109375,-98.9742327074603,-114.098448114127
1.284,0.162357370143598,-0.69799584535764,156.73828125,-93.7105696993044,-108.007524437966
1.285,0.16920036342188,-0.668671897362372,156.8603515625,-89.7577049576349,-105.228775478605
1.286,0.164685408054131,-0.628172259589915,156.982421875,-88.9816380319233,-104.246620047353
1.287,0.148092269884025,-0.577796918267604,157.1044921875,-88.7739797134634,-104.827096669659
1.288,0.119812361234585,-0.519586360105964,157.2265625,-90.5606261092795,-107.059573593961
1.289,0.0812757193127331,-0.45624867775122,157.3486328125,-94.0429884891782,-111.923724574936
1.29,0.0347950742651353,-0.391011544471813,157.470703125,-99.1222592033043,-118.44708855744
1.291,-0.0166553681057131,-0.327408541511404,157.5927734375,-95.8400457721402,-110.769254708204
1.292,-0.0697047741414252,-0.26900685444115,157.71484375,-91.8609774761355,-106.516171489596
1.293,-0.120870586638727,-0.219093837546174,157.8369140625,-89.3267489943855,-104.634184780486
1.294,-0.166839801877405,-0.18036133478796,157.958984375,-88.5628719569897,-104.37420917965
1.295,-0.204724349648715,-0.154639631934652,158.0810546875,-89.4170612013322,-105.625975490269
1.296,-0.232271141852186,-0.142723471000841,158.203125,-92.1206583168321,-108.902395216681
1.297,-0.248011605029004,-0.144307017413383,158.3251953125,-96.480344511341,-115.742466898811
1.298,-0.251341034759436,-0.158020917985183,158.447265625,-99.2031289895853,-114.917779056166
1.299,-0.242524488992053,-0.181552765015557,158.5693359375,-93.0727417639961,-108.501839531858
1.3,-0.222632540647769,-0.211829904634466,158.69140625,-90.6364995819599,-105.469367084951
1.301,-0.193416346526545,-0.245245163071024,158.8134765625,-88.5421580736841,-104.380588330956
1.302,-0.157136539333495,-0.277907878804727,158.935546875,-88.8668913577604,-104.797748206223
1.303,-0.116363925615862,-0.305900799550896,159.0576171875,-90.4193497426704,-106.852021966883
1.304,-0.0737715429738145,-0.325519049369188,159.1796875,-94.0181909328867,-111.518639977513
1.305,-0.0319371380779105,-0.333469672764962,159.3017578125,-99.5696679796088,-118.572213150809
1.306,0.0068273718207484,-0.327024597489971,159.423828125,-97.1976010938409,-111.424602835824
1.307,0.0406070861107829,-0.304137286790861,159.5458984375,-91.7559434369548,-106.852461688506
1.308,0.0679689013344844,-0.263540426578779,159.66796875,-89.7362298443736,-104.816938607741
1.309,0.0879984863196438,-0.204835527070406,159.7900390625,-88.8964636012644,-104.446556904982
1.31,0.100293271048316,-0.128571397757725,159.912109375,-89.0097179329602,-105.537415907319
1.311,0.10491946003674,-0.0362939964853042,160.0341796875,-92.0935291823463,-108.577233076255
1.312,0.102343935232159,0.0694590698788246,160.15625,-96.3902311616395,-115.169888353401
1.313,0.0933533098690199,0.185244986958308,160.2783203125,-99.9037355931606,-115.809608360465
1.314,0.0789722767885969,0.306895541303359,160.400390625,-94.5308656845782,-108.988828542902
1.315,0.0603917451422985,0.429781921351504,160.5224609375,-90.6612572791643,-105.72510454882
1.316,0.038914193507621,0.549136853464742,160.64453125,-89.2544203862044,-104.498924457564
1.317,0.0159195280319993,0.66039599793956,160.7666015625,-88.6512979665341,-104.799365889366
1.318,-0.00714991514566818,0.759518055234523,160.888671875,-90.6117684559953,-106.691415192624
1.319,-0.0287910517055586,0.843243663870655,161.0107421875,-93.2185318781,-111.028709515746
1.32,-0.04743781156945,0.909259156575669,161.1328125,-99.7254245775659,-118.562429717577
1.321,-0.0614663797502993,0.956249582561224,161.2548828125,-97.8491037737008,-112.114374091174
1.322,-0.0692192262550821,0.983853425454502,161.376953125,-92.3862326733312,-107.230001206349
1.323,-0.0690568243229324,0.992555869000363,161.4990234375,-89.9772920449575,-104.997411309708
1.324,-0.0594414196156427,0.983568712518339,161.62109375,-88.676934766054,-104.517114438337
1.325,-0.0390512241700132,0.958741352765532,161.7431640625,-89.4264682275535,-105.46534291709
1.326,-0.00691698122393982,0.920527187572177,161.865234375,-91.5606155602724,-108.33387015451
1.327,0.0374329078969157,0.871994187178019,161.9873046875,-96.2223368957374,-114.490352738839
1.328,0.0938365953185785,0.816829753166246,162.109375,-100.440883625797,-116.750755417863
1.329,0.161391939902415,0.759270441000887,162.2314453125,-95.1484221749285,-109.448347465389
1.33,0.238397163618608,0.703902151032133,162.353515625,-90.9646553865693,-106.004196335018
1.331,0.322353889560892,0.655319984710525,162.4755859375,-89.2545969145306,-104.64883329687
1.332,0.410041692067673,0.617685324876031,162.59765625,-89.0147081750118,-104.802897612881
1.333,0.497666340780352,0.594251437843389,162.7197265625,-90.2307806552475,-106.526530627235
1.334,0.581076562558003,0.586946594275626,162.841796875,-93.5833664244869,-110.607311096104
1.335,0.656036832477113,0.596108642476865,162.9638671875,-99.1116553424264,-118.329771781773
1.336,0.718536702206187,0.620449293230694,163.0859375,-98.2433870187687,-112.857056062741
1.337,0.765111017861193,0.657280396565447,163.2080078125,-92.8767104479528,-107.586696799047
1.338,0.793141149010879,0.70296521086183,163.330078125,-90.0314913871557,-105.226803856058
1.339,0.801106355666669,0.75348861873071,163.4521484375,-89.1272330498897,-104.584197782741
1.34,0.78875749760052,0.804998243335787,163.57421875,-89.3204634710926,-105.414391873531
1.341,0.757192282951403,0.8541741288939,163.6962890625,-91.4613992024615,-108.064978756394
1.342,0.708821031080999,0.898343773559842,163.818359375,-95.6150885091954,-113.835320698149
1.343,0.64722283763248,0.935353317334,163.9404296875,-100.695896368712,-117.50734536124
1.344,0.576902488246619,0.963295908902416,164.0625,-95.641341886108,-109.966763642535
1.345,0.502967393252171,0.980245621456845,164.1845703125,-91.3371359710996,-106.312741114184
1.346,0.430750741230898,0.984132039330542,164.306640625,-89.5140973194328,-104.77963230672
1.347,0.365411841288596,0.972829436486622,164.4287109375,-89.0119963498737,-104.826383908728
1.348,0.311546995597682,0.944455867360423,164.55078125,-90.2349103043787,-106.40025323461
1.349,0.272843765533592,0.89780738488543,164.6728515625,-92.7165788876891,-110.213465153094
1.35,0.251807822343069,0.832804529074085,164.794921875,-99.7451370298839,-117.783226776094
1.351,0.249584881565784,0.750811873316649,164.9169921875,-98.0607951417363,-113.678433982515
1.352,0.265891308917141,0.654715365454619,165.0390625,-93.3811813086442,-107.978317175161
1.353,0.299057018800557,0.54870466149931,165.1611328125,-90.2679266998415,-105.430534080009
1.354,0.34617444137333,0.437789736495487,165.283203125,-89.0871891229045,-104.676663025887
1.355,0.403338575459385,0.327153961337546,165.4052734375,-89.6454330323367,-105.366435784968
1.356,0.465956167922123,0.221486408851001,165.52734375,-90.8492019520561,-107.837906774826
1.357,0.529097331719774,0.124435509352378,165.6494140625,-95.4592964479962,-113.233024334857
1.358,0.587860723366428,0.0382871868703477,165.771484375,-101.198169283409,-118.283988667381
1.359,0.637723842693733,-0.0360947718473941,165.8935546875,-96.0334890889151,-110.551277710536
1.36,0.674852904653332,-0.0990989328554742,166.015625,-91.5847839878553,-106.605142104145
1.361,0.69635150642714,-0.152051635765703,166.1376953125,-89.6039163009591,-104.938198449945
1.362,0.700433141320092,-0.196861368302398,166.259765625,-89.0661503754671,-104.850302053716
1.363,0.686508701919594,-0.235713451299941,166.3818359375,-90.2720777117609,-106.276565618256
1.364,0.655186025369201,-0.270871468920731,166.50390625,-92.4640497485253,-109.855277868314
1.365,0.608184200141043,-0.304594682052335,166.6259765625,-98.9922347389322,-117.149623911503
1.366,0.548170840589905,-0.33913410157886,166.748046875,-99.2908284839622,-114.429698248853
1.367,0.478535743499272,-0.376739841429492,166.8701171875,-93.1744741574455,-108.41296549013
1.368,0.403118913610372,-0.419611260042992,166.9921875,-90.9536562365766,-105.671993065656
1.369,0.32591438375415,-0.469750836439723,167.1142578125,-89.1074257485045,-104.770799765335
1.37,0.250773083000423,-0.528729509076888,167.236328125,-89.4946729789471,-105.320190128301
1.371,0.181127883259656,-0.597411945294499,167.3583984375,-90.8567959403864,-107.62754826592
1.372,0.119761755218476,-0.675707789643359,167.48046875,-95.274337370703,-112.674293068147
1.373,0.0686358441898046,-0.762410445593246,167.6025390625,-99.8741232577509,-118.829542978798
1.374,0.0287887059437579,-0.855168816261283,167.724609375,-97.6747622011367,-111.146650969855
1.375,0.000311632404949595,-0.950615020256739,167.8466796875,-91.7204727881905,-106.926296812997
1.376,-0.017601317139258,-1.04464246016784,167.96875,-89.5534727313619,-105.108535822727
1.377,-0.0265357510313725,-1.13279572431643,168.0908203125,-89.4599480075249,-104.879289637442
1.378,-0.0286840037326394,-1.21070387862052,168.212890625,-90.0386749774962,-106.171225401265
1.379,-0.026632986238113,-1.27447373621541,168.3349609375,-92.5486844244613,-109.512872588815
1.38,-0.0231317811891971,-1.32097032918487,168.45703125,-98.1432442131744,-116.543559038686
1.381,-0.0208591399758731,-1.34794693304819,168.5791015625,-99.7184898944215,-115.270198934484
1.382,-0.0222103681417666,-1.3540312600014,168.701171875,-94.4893659495227,-108.856894417038
1.383,-0.029120492778695,-1.33860905168476,168.8232421875,-90.6438059727358,-105.903593046209
1.384,-0.0429363828154175,-1.30166107204268,168.9453125,-89.5950950644775,-104.871715016555
1.385,-0.0643452220390504,-1.24360511827124,169.0673828125,-89.2617240619984,-105.310494257221
1.386,-0.0933611319082303,-1.16517885913073,169.189453125,-91.0665041358878,-107.425877419957
1.387,-0.129366457687545,-1.06738253288378,169.3115234375,-95.0993473455418,-112.157076737992
1.388,-0.171199718020303,-0.951488698887485,169.43359375,-99.7933981912975,-119.141061202886
1.389,-0.217278730387434,-0.819114057913507,169.5556640625,-96.9710037661688,-111.776303918266
1.39,-0.265745123591885,-0.672326494504163,169.677734375,-92.2340083728869,-107.260979898113
1.391,-0.314615477457477,-0.513732917465517,169.7998046875,-90.0152047962312,-105.282407217064
1.392,-0.361924794749855,-0.346481263435676,169.921875,-89.3954388437103,-104.92480316946
1.393,-0.405849887220095,-0.174131839525958,170.0439453125,-89.8477736539592,-106.08875249573
1.394,-0.44480332948985,-0.00040319678941725,170.166015625,-92.5842919272214,-109.189495581829
1.395,-0.477492501897649,0.171152799569635,170.2880859375,-97.1801583833482,-115.847948246186
1.396,-0.502942398447145,0.337469940012713,170.41015625,-100.254520443776,-116.081881146783
1.397,-0.520484808667856,0.496212684952925,170.5322265625,-94.9328452926601,-109.329009311152
1.398,-0.529719777662399,0.645902508925779,170.654296875,-91.0552322036454,-106.169546134162
1.399,-0.530457627071409,0.785903196454122,170.7763671875,-89.4934149519736,-104.978276980542
1.4,-0.522651116890458,0.916262819488907,170.8984375,-89.6007032948182,-105.300355721909
1.401,-0.506327470666086,1.03743450200776,171.0205078125,-90.5862783685292,-107.244083999977
1.402,-0.481529015171688,1.14992673598104,171.142578125,-94.7024316024531,-111.679836875815
1.403,-0.448269309295446,1.25395708157321,171.2646484375,-100.971578464849,-119.183472863551
1.404,-0.406509234995144,1.34918949807719,171.38671875,-98.1739272671486,-112.42908199412
1.405,-0.35615503980337,1.43462030562367,171.5087890625,-92.5666514265143,-107.622768268598
1.406,-0.297078105293331,1.50864265134036,171.630859375,-90.355266076443,-105.465521485224
1.407,-0.229154422163436,1.56927289798935,171.7529296875,-89.3098903002178,-104.985133295321
1.408,-0.152320345136011,1.61447956523325,171.875,-90.0063045845163,-106.006192647764
1.409,-0.0666400556619688,1.64253200210335,171.9970703125,-92.2608461692459,-108.889778571418
1.41,0.0276208036821971,1.65228863038919,172.119140625,-96.9145021489145,-115.172462171614
1.411,0.129921598584381,1.64336774600689,172.2412109375,-101.491428423159,-116.939530602024
1.412,0.239379953037111,1.61617695390899,172.36328125,-95.1507796398441,-109.834411733171
1.413,0.35471851627728,1.57181296415929,172.4853515625,-91.2860688175702,-106.42580540353
1.414,0.474231904674596,1.51187498712065,172.607421875,-89.8068725895046,-105.111226558471
1.415,0.595780458445051,1.4382520298909,172.7294921875,-89.4719529488605,-105.294725371908
1.416,0.71681725490055,1.35293989064971,172.8515625,-91.0109724184215,-107.084280144895
1.417,0.834453622443258,1.2579225487423,172.9736328125,-93.5325006874802,-111.232741108232
1.418,0.945565326375038,1.15512855011637,173.095703125,-100.869929133106,-118.922286903078
1.419,1.04693656554272,1.04645606180651,173.2177734375,-98.9792872963664,-113.15101121476
1.42,1.13543298900738,0.933849632275036,173.33984375,-93.1982866648933,-107.984340323134
1.421,1.20818976870301,0.819399698737373,173.4619140625,-90.4995606661366,-105.663865444026
1.422,1.26279765312302,0.705421054997085,173.583984375,-89.4788183303972,-105.055839307658
1.423,1.29746933576281,0.59445990695341,173.7060546875,-89.9351599697738,-105.929418626872
1.424,1.31117018736675,0.489194095577048,173.828125,-92.5665696999869,-108.635031408133
1.425,1.30370094372555,0.392227200662752,173.9501953125,-95.8578201599628,-114.504973097433
1.426,1.27572473654322,0.305817367227257,174.072265625,-102.091740797381,-117.815439590887
1.427,1.22873619104247,0.231604522505221,174.1943359375,-95.0831792458411,-110.34632195731
1.428,1.16497540078234,0.170395277645693,174.31640625,-92.0772334417553,-106.713745157549
1.429,1.08729385413339,0.122040323622667,174.4384765625,-89.849338470263,-105.235993846333
1.43,0.998982718487452,0.0854130513531123,174.560546875,-89.6533683582328,-105.308296966301
1.431,0.903576505741943,0.0584863903536316,174.6826171875,-91.022112194233,-106.935845119649
1.432,0.8046471468728,0.0385051575583164,174.8046875,-93.234270667314,-110.814165394833
1.433,0.705604584170469,0.0222451147311826,174.9267578125,-99.6326220817224,-118.486275751052
1.434,0.60951960493067,0.00632787871247405,175.048828125,-99.111318034739,-113.875961058413
1.435,0.518982475414022,-0.0124625746763244,175.1708984375,-93.6371448091174,-108.385715882724
1.436,0.436007158538692,-0.0369190692274463,175.29296875,-91.2158661017048,-105.865752538696
1.437,0.361986025546563,-0.06924094242387,175.4150390625,-89.1719183510855,-105.133160289932
1.438,0.297694584990565,-0.110955102084431,175.537109375,-90.2513459511982,-105.871962749461
1.439,0.243340439144989,-0.162901969313396,175.6591796875,-91.5620804898201,-108.396467448573
1.44,0.198646142539843,-0.225251370611659,175.78125,-96.4186154682099,-113.886158281954
1.441,0.162952690707128,-0.297524017049132,175.9033203125,-100.733791807237,-118.555871035898
1.442,0.135329617694839,-0.37861464328764,176.025390625,-96.4787156453853,-110.894170544356
1.443,0.11467915336936,-0.466830717331796,176.1474609375,-92.2376281881505,-107.004579753157
1.444,0.0998249709260798,-0.559965465007746,176.26953125,-89.9839944844375,-105.386392029584
1.445,0.0895798372768848,-0.655412642938344,176.3916015625,-89.3845854882815,-105.325446913551
1.446,0.0827902084314922,-0.750311520021948,176.513671875,-91.0325397651779,-106.802263651136
1.447,0.0783590655525591,-0.84169832082528,176.6357421875,-93.236499914082,-110.429732696426
1.448,0.0752508788072035,-0.926640904989637,176.7578125,-100.10399643406,-117.914976079972
