Time_s,BCG_Orig,Constant_Orig,Clean_Difference,Alt_BCG,Alt_Const,Noisy_Alt_BCG,Noisy_Alt_Const,BCG_Interf,Const_Interf,Recovered,Zoom1_T,Zoom1_BCG,Zoom1_Const,Zoom2_T,Zoom2_NB,Zoom2_NC,Dash_T,Dash_C_Top,Dash_C_Bot,Dash_N_Top,Dash_N_Bot
0.000512010240204804,0.180888137955258,0.01,0.170888137955258,0.180888137955258,,0.197195179238042,,0.197195179238042,0.197195179238042,0.251202414597868,0.256517130342607,0.368389057468237,,0.466537330746615,0.244986089656549,,0.0168643372867457,0.183885710659175,0.01,0.187262894343271,0.0168392654466397
0.000544010880217604,0.180891858252972,0.01,0.170891858252972,0.180891858252972,,0.180946046139257,,0.180946046139257,0.180946046139257,0.231125234206744,0.25654913098262,0.36821684056424,,0.466569331386628,0.228071124226725,,0.0178563571271425,0.184163362001178,0.01,0.189886390469347,0.012283468034229
0.000576011520230405,0.180895584447428,0.01,0.170895584447428,0.180895584447428,,0.179005838808947,,0.179005838808947,0.179005838808947,0.225356979584095,0.256581131622632,0.368044222830392,,0.466601332026641,0.22477127370549,,0.0188483769675394,0.184455199561632,0.01,0.178313898932205,0.00571158849166402
0.000608012160243205,0.180899316551392,0.01,0.170899316551392,0.180899316551392,,0.183326659427738,,0.183326659427738,0.183326659427738,0.225849752910547,0.256613132262645,0.367871205073351,,0.466633332666653,0.238600118927712,,0.0198403968079362,0.18476174031789,0.01,0.186431419827024,0.01307409522115
0.000640012800256005,0.180903054577646,0.01,0.170903054577646,0.180903054577646,,0.185358115112778,,0.185358115112778,0.185358115112778,0.224053161303248,0.256645132902658,0.367697788102208,,0.466665333306666,0.230839262814567,,0.020832416648333,0.185083488918621,0.01,0.185654389445075,0.00550753767316012
0.000672013440268805,0.180906798538992,0.01,0.170906798538992,0.180906798538992,,0.175905402508904,,0.175905402508904,0.175905402508904,0.210772401407035,0.256677133542671,0.367523972728488,,0.466697333946679,0.228627039159454,,0.0218244364887298,0.1854209343736,0.01,0.198380676056419,0.0256534651803591
0.000704014080281606,0.180910548448249,0.01,0.170910548448249,0.180910548448249,,0.16196171723844,,0.16196171723844,0.16196171723844,0.193000668844232,0.256709134182684,0.367349759766134,,0.466729334586692,0.233552955788353,,0.0228164563291266,0.185774546586355,0.01,0.189135957920513,0.0137917281393777
0.000736014720294406,0.180914304318255,0.01,0.170914304318255,0.180914304318255,,0.191617072950079,,0.191617072950079,0.191617072950079,0.218827977263532,0.256741134822696,0.367175150031512,,0.466761335226705,0.239969970941219,,0.0238084761695234,0.18614477274236,0.01,0.17471818977186,-0.00131695418174894
0.000768015360307206,0.180918066161867,0.01,0.170918066161866,0.180918066161867,,0.181334019012728,,0.181334019012728,0.181334019012728,0.204716876033843,0.256773135462709,0.367000144343393,,0.466793335866717,0.237318154786388,,0.0248004960099202,0.186532033567608,0.01,0.167631995718245,-0.00705489140827013
0.000800016000320006,0.180921833991956,0.01,0.170921833991956,0.180921833991956,,0.177512918129228,,0.177512918129228,0.177512918129228,0.197067727858004,0.256805136102722,0.366824743522956,,0.46682533650673,0.247843744371844,,0.025792515850317,0.186936719474539,0.01,0.187720046101193,0.00877053538678977
0.000832016640332807,0.180925607821417,0.01,0.170925607821417,0.180925607821417,,0.183598426551386,,0.183598426551386,0.183598426551386,0.199325188987823,0.256837136742735,0.366648948393777,,0.466857337146743,0.242449761542412,,0.0267845356907138,0.187359186614413,0.01,0.166889029485722,-0.00763877463077731
0.000864017280345607,0.180929387663157,0.01,0.170929387663157,0.180929387663157,,0.174950809236505,,0.174950809236505,0.174950809236505,0.186849524380603,0.256869137382748,0.366472759781822,,0.466889337786756,0.212630329468862,,0.0277765555311106,0.187799752857371,0.01,0.187706951882521,0.00758780173715057
0.000896017920358407,0.180933173530107,0.01,0.170933173530107,0.180933173530107,,0.176267914145061,,0.176267914145061,0.176267914145061,0.184338581996821,0.25690113802276,0.366296178515444,,0.466921338426769,0.236770967770348,,0.0287685753715074,0.188258693723446,0.01,0.186245365811963,0.00716087952539519
0.000928018560371208,0.180936965435211,0.01,0.170936965435211,0.180936965435211,,0.181075786517684,,0.181075786517684,0.181075786517684,0.185318407077105,0.256933138662773,,0.01,0.466953339066781,0.217910917651961,,0.0297605952119042,0.188736238289796,0.01,0.164419723283055,-0.0104194751456046
0.000960019200384008,0.180940763391435,0.01,0.170940763391435,0.180940763391435,,0.178044384067484,,0.178044384067484,0.178044384067484,0.178458957334566,0.256965139302786,,0.01,0.466985339706794,0.230254030455445,,0.030752615052301,0.189232565101301,0.01,0.165670262104344,-0.0101908339468327
0.000992019840396808,0.180944567411759,0.01,0.170944567411759,,0.01,,0.00341347402525695,0.17276992624663,0.17276992624663,0.175114492376232,0.256997139942799,,0.01,0.467017340346807,0.214179557698643,,0.0317446348926979,0.189747798113406,0.01,0.18626887671791,0.00739085516919968
0.00102402048040961,0.180948377509186,0.01,0.170948377509186,,0.01,,0.00724152131759578,0.179869237111423,0.179869237111423,0.171770027417899,0.257029140582812,,0.01,0.46704934098682,0.239131493253759,,0.0327366547330947,0.190282002697717,0.01,0.207131746374085,0.0242347740373081
0.00105602112042241,0.180952193696732,0.01,0.170952193696732,,0.01,,0.000944239015415294,0.170858640321409,0.170858640321409,0.178550892054085,0.257061141222824,,0.01,0.467081341626833,0.242601807220807,,0.0337286745734915,0.190835181742226,0.01,0.194303238225717,0.0150500898779702
0.00108802176043521,0.180956015987436,0.01,0.170956015987436,,0.01,,0.0131119713097761,0.183187578451787,0.183187578451787,0.16686674209373,0.257093141862837,,0.01,0.467113342266845,0.231256417811248,,0.0347206944138883,0.191407271879283,0.01,0.193767976474442,0.008903084514664
0.00112002240044801,0.18095984439435,0.01,0.17095984439435,,0.01,,0.000200164910504085,0.171249551445511,0.171249551445511,0.180262130827007,0.25712514250285,,0.01,0.467145342906858,0.230096806941543,,0.0357127142542851,0.191998139875368,0.01,0.197842730654344,0.0178665405521227
0.00115202304046081,0.180963678930547,0.01,0.170963678930547,,0.01,,0.0145283604650769,0.186377103909449,0.186377103909449,0.16641751760644,0.257157143142863,,0.01,0.467177343546871,0.233618948653546,,0.0367047340946819,0.192607579217434,0.01,0.174506329626301,-0.00860437336333269
0.00118402368047361,0.180967519609119,0.01,0.170967519609119,,0.01,,0.0191914183803926,0.187572965227293,0.187572965227293,0.16223804202513,0.257189143782876,,0.01,0.467209344186884,0.234640902075787,,0.0376967539350787,0.193235306931025,0.01,0.196570022600409,0.0162808495547174
0.00121602432048641,0.180971366443172,0.01,0.170971366443172,,0.01,,0.0060293799759386,0.172228163128991,0.172228163128991,0.175883662763589,0.257221144422888,,0.01,0.467241344826897,,0.0182906586813968,0.0386887737754755,0.193880960665482,0.01,0.198985411250229,0.0143958759305846
0.00124802496049921,0.180975219445836,0.01,0.170975219445835,,0.01,,0.0172287360151815,0.188813157954237,0.188813157954237,0.165167889058352,0.257253145062901,,0.01,0.467273345466909,,-0.0104515592312803,0.0396807936158723,0.194544096081341,0.01,0.200625567858498,0.0156176323790989
0.00128002560051201,0.180979078630252,0.01,0.170979078630252,,0.01,,0.00704442431101339,0.177410770949411,0.177410770949411,0.175835783096525,0.257285145702914,,0.01,0.467305346106922,,0.0121963158507389,0.0406728134562691,0.19522418457452,0.01,0.195678899541342,0.0115950286030633
0.00131202624052481,0.180982944009585,0.01,0.170982944009585,,0.01,,0.0171377652520887,0.187144791925933,0.187144791925933,0.166226024489455,0.257317146342927,,0.01,0.467337346746935,,0.00302723366277325,0.0416648332966659,0.195920611370953,0.01,0.187797947426575,-0.000417303265413487
0.00134402688053761,0.180986815597014,0.01,0.170986815597014,,0.01,,0.0287081377417694,0.196149989892827,0.196149989892827,0.15513923433378,0.25734914698294,,0.01,0.467369347386948,,-0.00330672114564625,0.0426568531370627,0.196632674024138,0.01,0.194152825078228,0.00793693285880777
0.00137602752055041,0.180990693405738,0.01,0.170990693405738,,0.01,,0.0120611214644375,0.186881557927187,0.186881557927187,0.172269832945117,0.257381147622952,,0.01,0.467401348026961,,0.00507955303694281,0.0436488729774595,0.197359581346391,0.01,0.181372752008397,-0.00394735660049262
0.00140802816056321,0.180994577448973,0.01,0.170994577448973,,0.01,,0.0153428041574341,0.180567507402862,0.180567507402862,0.169471732586126,0.257413148262965,,0.01,0.467433348666973,,0.00779662630857413,0.0446408928178564,0.19810045280266,0.01,0.201024289389869,0.0181560021832065
0.00144002880057601,0.180998467739955,0.01,0.170998467739955,,0.01,,0.0108203117709348,0.184443076251966,0.184443076251966,0.174477807306631,0.257445148902978,,0.01,0.467465349306986,,0.0172436288531142,0.0456329126582532,0.198854318393385,0.01,0.195348343102739,0.00659222790939966
0.00147202944058881,0.181002364291934,0.01,0.171002364291934,,0.01,,0.01257484832898,0.183946397005446,0.183946397005446,0.173206853082591,0.257477149542991,,0.01,0.467497349946999,,-0.00217726019167533,0.04662493249865,0.199620119050181,0.01,0.214584867141128,0.0314188933859324
0.00150403008060161,0.181006267118182,0.01,0.171006267118182,,0.01,,0.00702908970347393,0.180279449690533,0.180279449690533,0.179236194042103,0.257509150183004,,0.01,0.467529350587012,,0.00496465277212882,0.0476169523390468,0.200396707565064,0.01,0.202838867050555,0.0152377987247055
0.00153603072061441,0.181010176231987,0.01,0.171010176231987,,0.01,,0.00886387214372412,0.186251517542397,0.186251517542397,0.177884993935858,0.257541150823016,,0.01,0.467561351227025,,0.0147295820882276,0.0486089721794436,0.201182850070582,0.01,0.205151302834549,0.0129371411154625
0.00156803136062721,0.181014091646654,0.01,0.171014091646654,,0.01,,0.0119973618254344,0.182442939446056,0.182442939446056,0.175235086588153,0.257573151463029,,0.01,0.467593351867037,,0.00609623853634636,0.0496009920198404,0.201977228084461,0.01,0.18563349473071,-0.00163457765150378
0.00160003200064001,0.181018013375509,0.01,0.171018013375509,,0.01,,-0.0137327144085028,0.165744502539068,0.165744502539068,0.201448745156096,0.257605152103042,,0.01,0.46762535250705,,0.0168725624573727,0.0505930118602372,0.202778441128451,0.01,0.204099511576124,0.00986601544585403
0.00163203264065281,0.181021941431892,0.01,0.171021941431892,,0.01,,0.0143943761470964,0.186895571274422,0.186895571274422,0.173805236934502,0.257637152743055,,0.01,0.467657353147063,,0.00186988414901325,0.051585031700634,0.203585009926768,0.01,0.193307541324997,0.00182886870860718
0.00166403328066561,0.181025875829163,0.01,0.171025875829163,,0.01,,0.013272755060979,0.184256478024403,0.184256478024403,0.175410440354625,0.257669153383068,,0.01,0.467689353787076,,0.0114837332889384,0.0525770515410308,0.204395380185088,0.01,0.21204432572465,0.0187197629223219
0.00169603392067841,0.181029816580701,0.01,0.171029816580701,,0.01,,0.019893953368583,0.189313525239306,0.189313525239306,0.169272824381027,0.25770115402308,,0.01,0.467721354427089,,0.0102560997379657,0.0535690713814276,0.205207926946386,0.01,0.18986281901209,-0.00555410571366915
0.00172803456069121,0.181033763699901,0.01,0.171033763699901,,0.01,,0.0094409473995937,0.179383487933223,0.179383487933223,0.180209412684021,0.257733154663093,,0.01,0.467753355067101,,-0.00312175144556042,0.0545610912218244,0.206020959515118,0.01,0.20341110590986,0.00788267199285114
0.00176003520070401,0.181037717200177,0.01,0.171037717200177,,0.01,,0.0059529649931539,0.177491335908566,0.177491335908566,0.184180977424467,0.257765155303106,,0.01,0.467785355707114,,0.0220169159602162,0.0555531110622213,0.206832726936335,0.01,0.220833380770211,0.0195681617550547
0.00179203584071681,0.181041677094959,0.01,0.171041677094959,,0.01,,0.00736849861046101,0.175038846659455,0.175038846659455,0.183249026141165,0.257797155943119,,0.01,0.467817356347127,,0.00895803588030713,0.0565451309026181,0.207641424011382,0.01,0.193469896716614,4.91026016935375e-05
0.00182403648072961,0.181045643397697,0.01,0.171045643397697,,0.01,,0.0106762249802111,0.184468036471349,0.184468036471349,0.18042488210542,0.257829156583132,,0.01,0.46784935698714,,0.00324688956476277,0.0575371507430149,0.208445197826845,0.01,0.200769721413721,0.00222436715867604
0.00185603712074242,0.181049616121858,0.01,0.171049616121858,,0.01,,-0.00034607520765525,0.177763732527243,0.177763732527243,0.191930764627292,0.257861157223145,,0.01,0.467881357627153,,0.0255178793322952,0.0585291705834117,0.209242154768533,0.01,0.209648854031709,0.00674372627711768
0.00188803776075522,0.181053595280927,0.01,0.171053595280927,,0.01,,0.0135863067792121,0.185394134813173,0.185394134813173,0.17848196497443,0.257893157863157,,0.01,0.467913358267165,,0.00989387347305124,0.0595211904238085,0.210030367987424,0.01,0.213964722130697,0.00605497760961538
0.00192003840076802,0.181057580888406,0.01,0.171057580888406,,0.01,,0.0269980462861615,0.197390700669333,0.197390700669333,0.165553807801486,0.25792515850317,0.360443335708172,,0.467945358907178,,0.00669316302274851,0.0605132102642053,0.21080788527988,0.01,0.224395643309145,0.0270433484195861
0.00195203904078082,0.181061572957816,0.01,0.171061572957816,,0.01,,0.0156698288398564,0.181777697521503,0.181777697521503,0.177365607581797,0.257957159143183,0.360254276771329,,0.467977359547191,,0.0363744782528479,0.0615052301046021,0.211572737339955,0.01,0.208233419133869,0.00506166596638098
0.00198403968079362,0.181065571502696,0.01,0.171065571502696,0.181065571502696,,0.193519018755659,,0.193519018755659,0.193519018755659,0.178014675855051,0.257989159783196,0.360064854715573,,0.468009360187204,,0.0019961927045644,0.0624972499449989,0.212322946337414,0.01,0.208520017633211,0.0104552109069395
0.00201604032080642,0.181069576536601,0.01,0.171069576536601,0.181069576536601,,0.181168751628106,,0.181168751628106,0.181168751628106,0.165829894666746,0.258021160423208,0.359875070448496,,0.468041360827217,,0.00204365975704628,0.0634892697853957,0.213056534771201,0.01,0.21611339568096,0.0152383840382971
0.00204804096081922,0.181073588073105,0.01,0.171073588073105,0.181073588073105,,0.191680996169455,,0.191680996169455,0.191680996169455,0.176507625147344,0.258053161063221,0.359684924879829,,0.468073361467229,,0.0264925738955642,0.0644812896257925,0.213771534544547,0.01,0.200046677966615,-0.00893261319946891
0.00208004160083202,0.1810776061258,0.01,0.1710776061258,0.1810776061258,,0.1843826302489,,0.1843826302489,0.1843826302489,0.169374745166037,0.258085161703234,0.359494418921431,,0.468105362107242,,0.0133972331058139,0.0654733094661893,0.214465996204769,0.01,0.225002857749821,0.0134170114460213
0.00211204224084482,0.181081630708295,0.01,0.171081630708295,0.181081630708295,,0.185047519926814,,0.185047519926814,0.185047519926814,0.170205120783199,0.258117162343247,0.359303553487288,,0.468137362747255,,0.0183752848222063,0.0664653293065861,0.215137998288132,0.01,0.212938798140892,0.0137088929551932
0.00214404288085762,0.181085661834217,0.01,0.171085661834217,0.181085661834217,,0.176903291358804,,0.176903291358804,0.176903291358804,0.162226378154438,0.25814916298326,0.359112329493499,,0.468169363387268,,0.0201477704263106,0.0674573491469829,0.215785656707912,0.01,0.215369437885745,0.0111063259702662
0.00217604352087042,0.181089699517211,0.01,0.171089699517211,0.181089699517211,,0.187426492793061,,0.187426492793061,0.187426492793061,0.172915065527943,0.258181163623272,0.358920747858276,,0.468201364027281,,0.00785344539770241,0.0684493689873797,0.216407134122143,0.01,0.224465692033554,0.0177129006823036
0.00220804416088322,0.18109374377094,0.01,0.17109374377094,0.18109374377094,,0.157668547544031,,0.157668547544031,0.157668547544031,0.143322606218162,0.258213164263285,0.35872880950193,,0.468233364667293,0.239898574839596,,0.0694413888277766,0.217000649216339,0.01,0.218711039736207,0.015044474666467
0.00224004480089602,0.181097794609083,0.01,0.171097794609083,0.181097794609083,,0.186726612144366,,0.186726612144366,0.186726612144366,0.172546156757745,0.258245164903298,0.358536515346868,,0.468265365307306,0.233265067411606,,0.0704334086681734,0.217564485835955,0.01,0.223909548602777,0.0199114077527215
0.00227204544090882,0.18110185204534,0.01,0.17110185204534,0.18110185204534,,0.174116686249861,,0.174116686249861,0.174116686249861,0.160101716802489,0.258277165543311,0.358343866317583,,0.468297365947319,0.237369738598532,,0.0714254285085702,0.218097001903306,0.01,0.226583042704594,0.0216104010477852
0.00230404608092162,0.181105916093424,0.01,0.171105916093424,0.181105916093424,,0.167676992801266,,0.167676992801266,0.167676992801266,0.153827509293142,0.258309166183324,0.358150863340649,,0.468329366587332,0.235035413294195,,0.072417448348967,0.218596638054315,0.01,0.221366552760013,0.0129081041499338
0.00233604672093442,0.181109986767071,0.01,0.171109986767071,0.181109986767071,,0.175389159749678,,0.175389159749678,0.175389159749678,0.161705162180803,0.258341166823336,0.357957507344713,,0.468361367227345,0.231545130574829,,0.0734094681893638,0.219061925931623,0.01,0.234696181369199,0.0271628165457618
0.00236804736094722,0.18111406408003,0.01,0.17111406408003,0.18111406408003,,0.174366007336812,,0.174366007336812,0.174366007336812,0.160847495707185,0.258373167463349,0.357763799260484,,0.468393367867357,0.239906867943417,,0.0744014880297606,0.219491496072437,0.01,0.196440919790929,-0.0101438273726136
0.00240004800096002,0.181118148046071,0.01,0.171118148046071,0.181118148046071,,0.199299722109485,,0.199299722109485,0.199299722109485,0.185946696419106,0.258405168103362,0.357569740020733,,0.46842536850737,0.238952844626535,,0.0753935078701574,0.219884085331837,0.01,0.22672091747727,0.0123460827974554
0.00243204864097282,0.18112223867898,0.01,0.17112223867898,0.18112223867898,,0.166290469371579,,0.166290469371579,0.166290469371579,0.153102929620449,0.258437168743375,0.357375330560276,,0.468457369147383,0.24627821109699,,0.0763855277105542,0.220238543785267,0.01,0.230274460885225,0.0160990613088166
0.00246404928098562,0.181126335992559,0.01,0.171126335992559,0.181126335992559,,0.168017215214108,,0.168017215214108,0.168017215214108,0.154995161402226,0.258469169383388,0.357180571815976,,0.468489369787396,0.2438858135896,,0.077377547550951,0.220553841057414,0.01,0.229504950350784,0.0153272177567192
0.00249604992099842,0.181130440000632,0.01,0.171130440000632,0.181130440000632,,0.163832858544828,,0.163832858544828,0.163832858544828,0.150976290672194,0.258501170023401,0.356985464726728,,0.468521370427409,0.244692861510771,,0.0783695673913478,0.220829072028716,0.01,0.214315304311137,0.00695874676363396
0.00252805056101122,0.181134550717037,0.01,0.171134550717037,0.181134550717037,,0.192252596933296,,0.192252596933296,0.192252596933296,0.179561514999911,0.258533170663413,0.356790010233458,,0.468553371067421,0.237950785196958,,0.0793615872317446,0.221063461875257,0.01,0.21709216580176,0.0120781408345582
0.00256005120102402,0.181138668155631,0.01,0.171138668155631,0.181138668155631,,0.190312613411997,,0.190312613411997,0.190312613411997,0.177787017417861,0.258565171303426,0.356594209279109,,0.468585371707434,0.226915422595983,,0.0803536070721415,0.221256370402746,0.01,0.212014532523961,0.00450992989462451
0.00259205184103682,0.181142792330288,0.01,0.171142792330288,0.181142792330288,,0.152025854787934,,0.152025854787934,0.152025854787934,0.139665744733046,0.258597171943439,0.356398062808637,,0.468617372347447,0.24806412873443,,0.0813456269125383,0.221407295640635,0.01,0.230393391273825,0.0227754332122553
0.00262405248104962,0.1811469232549,0.01,0.1711469232549,0.1811469232549,,0.165987380745426,,0.165987380745426,0.165987380745426,0.153792756629787,0.258629172583452,0.356201571769005,,0.46864937298746,0.242805624678375,,0.0823376467529351,0.221515876668108,0.01,0.235404592787626,0.0241992618029449
0.00265605312106242,0.181151060943376,0.01,0.171151060943376,0.181151060943376,,0.195390807345553,,0.195390807345553,0.195390807345553,0.183361669169162,0.258661173223464,0.356004737109171,,0.468681373627473,0.231524568503462,,0.0833296665933319,0.221581895649641,0.01,0.220941297040898,0.00955248863048184
0.00268805376107522,0.181155205409643,0.01,0.171155205409643,0.181155205409643,,0.179063404085788,,0.179063404085788,0.179063404085788,0.167199751848645,0.258693173863477,0.355807559780085,,0.468713374267485,0.248210903226224,,0.0843216864337287,0.221605279064055,0.01,0.21067356171743,-0.00214745587123094
0.00272005440108802,0.181159356667646,0.01,0.171159356667646,0.181159356667646,,0.191531182623319,,0.191531182623319,0.191531182623319,0.179833016325425,0.25872517450349,0.355610040734679,,0.468745374907498,0.223832299374585,,0.0853137062741255,0.221586098117318,0.01,0.23420736371636,0.024107787696314
0.00275205504110082,0.181163514731346,0.01,0.171163514731346,0.181163514731346,,0.182773758152105,,0.182773758152105,0.182773758152105,0.17124107779346,0.258757175143503,0.355412180927856,,0.468777375547511,0.236287782958892,,0.0863057261145223,0.221524568335827,0.01,0.226372839423374,0.0108496551840558
0.00278405568111362,0.181167679614723,0.01,0.171167679614723,0.181167679614723,,0.189081828567043,,0.189081828567043,0.189081828567043,0.177714634147646,0.258789175783516,0.355213981316491,,0.468809376187524,0.229373704597728,,0.0872977459549191,0.221421048343396,0.01,0.231928162153596,0.0144114927637747
0.00281605632112642,0.181171851331773,0.01,0.171171851331773,0.181171851331773,,0.174732446294115,,0.174732446294115,0.174732446294115,0.163530737813966,0.258821176423528,0.355015442859416,,0.468841376827537,0.254599174464445,,0.0882897657953159,0.221276037831637,0.01,0.227111802509752,0.0134243375155331
0.00284805696113922,0.181176029896512,0.01,0.171176029896512,0.181176029896512,,0.191265331663287,,0.191265331663287,0.191265331663287,0.180229109122387,0.258853177063541,0.354816566517412,,0.468873377467549,0.234176277194477,,0.0892817856357127,0.221090174739778,0.01,0.237035251595608,0.0296549960025183
0.00288005760115202,0.181180215322971,0.01,0.171180215322971,0.181180215322971,,0.175079837830969,,0.175079837830969,0.175079837830969,0.164209101229317,0.258885177703554,0.354617353253209,,0.468905378107562,0.21350127063752,,0.0902738054761095,0.22086423166617,0.01,0.20638473254862,-0.00669919123584716
0.00291205824116482,0.181184407625199,0.01,0.171184407625199,0.181184407625199,,0.171799492731199,,0.171799492731199,0.171799492731199,0.161094242068796,0.258917178343567,,0.01,0.468937378747575,0.238895754440904,,0.0912658253165063,0.2205991115397,0.01,0.215957093964142,0.00737174283845143
0.00294405888117762,0.181188606817262,0.01,0.171188606817262,0.181188606817262,,0.183011146083468,,0.183011146083468,0.183011146083468,0.172471381360312,0.25894917898358,,0.01,0.468969379387588,0.239132049283167,,0.0922578451569031,0.220295842585039,0.01,0.226300775670811,0.0129438555840573
0.00297605952119042,0.181192812913245,0.01,0.171192812913245,,0.01,,0.0103742787839067,0.17821279330432,0.17821279330432,0.172865024656977,0.258981179623593,,0.01,0.469001380027601,0.241945987102585,,0.0932498649973,0.219955572620962,0.01,0.215706219093873,0.00293004047503018
0.00300806016120322,0.18119702592725,0.01,0.17119702592725,,0.01,,0.0167888392806572,0.189568025036427,0.189568025036427,0.166678621517642,0.259013180263605,,0.01,0.469033380667613,0.249609213565275,,0.0942418848376968,0.219579562735976,0.01,0.215056212894662,0.00203105113274696
0.00304006080121602,0.181201245873394,0.01,0.171201245873394,,0.01,,0.00776653176075942,0.18007149095245,0.18007149095245,0.175929086394956,0.259045180903618,,0.01,0.469065381307626,0.232905810920662,,0.0952339046780936,0.219169180389976,0.01,0.219404035055724,0.020495805489563
