Time_s,BCG_Orig,Constant_Orig,Clean_Difference,Alt_BCG,Alt_Const,Noisy_Alt_BCG,Noisy_Alt_Const,BCG_Interf,Const_Interf,Recovered,Zoom1_Time_s,Zoom1_BCG,Zoom1_Const,Zoom2_Time_s,Zoom2_Noisy_BCG,Zoom2_Noisy_Const
0.423848476969539,0.20760609768706,0.01,0.19760609768706,,0.01,,-0.111725625273978,0.0860726295576867,-0.111725625273978,0.231619119087575,,,,,,
0.423880477609552,0.207622451888499,0.01,0.197622451888499,,0.01,,-0.0961327655633703,0.0957752574625883,-0.0961327655633703,0.217023392692951,,,,,,
0.423912478249565,0.207638816990372,0.01,0.197638816990372,,0.01,,-0.0944776567879709,0.0997294445858609,-0.0944776567879709,0.216365417233534,,,,,,
0.423944478889578,0.207655192989706,0.01,0.197655192989706,,0.01,,-0.0904655387455341,0.101082803113449,-0.0904655387455341,0.213350432507081,,,,,,
0.423976479529591,0.207671579883504,0.01,0.197671579883504,,0.01,,-0.0963759353617695,0.0984014887208244,-0.0963759353617695,0.220257962439297,,,,,,
0.424008480169603,0.207687977668754,0.01,0.197687977668754,,0.01,,-0.0831197788597748,0.109824557521208,-0.0831197788597748,0.207998939253284,,,,,,
0.424040480809616,0.207704386342425,0.01,0.197704386342425,,0.01,,-0.0830721760342886,0.112587782372979,-0.0830721760342886,0.208948469743782,,,,,,
0.424072481449629,0.207720805901467,0.01,0.197720805901467,,0.01,,-0.0860924972787668,0.111730037983685,-0.0860924972787668,0.21296592430424,,,,,,
0.424104482089642,0.207737236342811,0.01,0.197737236342811,,0.01,,-0.0997795680343883,0.0974948859549717,-0.0997795680343883,0.227650128375846,,,,,,
0.424136482729655,0.207753677663369,0.01,0.197753677663369,,0.01,,-0.0908871492372112,0.102823256154376,-0.0908871492372112,0.219754842894649,,,,,,
0.424168483369667,0.207770129860036,0.01,0.197770129860036,,0.01,,-0.0785711457440455,0.119780989533936,-0.0785711457440455,0.208435972717465,,,,,,
0.42420048400968,0.207786592929686,0.01,0.197786592929686,,0.01,,-0.092400863349055,0.104036114120847,-0.092400863349055,0.223262823638459,,,,,,
0.424232484649693,0.207803066869176,0.01,0.197803066869176,,0.01,,-0.0843329224356607,0.111439002298939,-0.0843329224356607,0.216192016041045,,,,,,
0.424264485289706,0.207819551675345,0.01,0.197819551675345,,0.01,,-0.0782414397850282,0.114338705057984,-0.0782414397850282,0.211097666706396,,,,,,
0.424296485929719,0.20783604734501,0.01,0.19783604734501,,0.01,,-0.0879573199489208,0.105468255409306,-0.0879573199489208,0.221810680186271,,,,,,
0.424328486569731,0.207852553874973,0.01,0.197852553874973,,0.01,,-0.0799517090597258,0.114902192303592,-0.0799517090597258,0.214802202613056,,,,,,
0.424360487209744,0.207869071262014,0.01,0.197869071262014,,0.01,,-0.0729321141339643,0.122849799175225,-0.0729321141339643,0.208779741003278,,,,,,
0.424392487849757,0.207885599502897,0.01,0.197885599502897,,0.01,,-0.0729475779472456,0.122258824659028,-0.0729475779472456,0.209792338132542,,,,,,
0.42442448848977,0.207902138594365,0.01,0.197902138594365,,0.01,,-0.0748997780101498,0.12128112776213,-0.0748997780101498,0.21274167151143,,,,,,
0.424456489129783,0.207918688533144,0.01,0.197918688533144,,0.01,,-0.0666470139617124,0.132506188540088,-0.0666470139617124,0.205486040778972,,,,,,
0.424488489769795,0.20793524931594,0.01,0.19793524931594,,0.01,,-0.0566322271252489,0.142495650778639,-0.0566322271252489,0.196468387258491,,,,,,
0.424520490409808,0.207951820939441,0.01,0.197951820939441,,0.01,,-0.0655633373629411,0.132143540790935,-0.0655633373629411,0.206396630812165,,,,,,
0.424552491049821,0.207968403400315,0.01,0.197968403400315,,0.01,,-0.0584435771119849,0.139680533945787,-0.0584435771119849,0.200274003877191,,,,,,
0.424584491689834,0.207984996695212,0.01,0.197984996695212,0.207984996695212,,0.14282756008119,,0.14282756008119,-0.0541814075816583,0.196568087486332,,,,,,
0.424616492329847,0.208001600820762,0.01,0.198001600820762,0.208001600820762,,0.142300805926684,,0.142300805926684,-0.0546696543355042,0.191338283624999,,,,,,
0.424648492969859,0.208018215773579,0.01,0.198018215773579,0.208018215773579,,0.163233607413477,,0.163233607413477,-0.0337585335777488,0.207568035404956,,,,,,
0.424680493609872,0.208034841550254,0.01,0.198034841550254,0.208034841550254,,0.152508941634227,,0.152508941634227,-0.0427972837648979,0.192140319918863,,,,,,
0.424712494249885,0.208051478147363,0.01,0.198051478147363,0.208051478147363,,0.157690003226357,,0.157690003226357,-0.0385432143331585,0.192618331804166,,,,,,
0.424744494889898,0.20806812556146,0.01,0.19806812556146,0.20806812556146,,0.167756578137281,,0.167756578137281,-0.027584054715441,0.197981857008247,,,,,,
0.424776495529911,0.208084783789081,0.01,0.198084783789081,0.208084783789081,,0.168604938665323,,0.168604938665323,-0.0319777633106415,0.194127167829454,,,,,,
0.424808496169923,0.208101452826744,0.01,0.198101452826744,0.208101452826744,,0.171822686194951,,0.171822686194951,-0.0270468455604586,0.192641865652255,,,,,,
0.424840496809936,0.208118132670948,0.01,0.198118132670948,0.208118132670948,,0.187204062459236,,0.187204062459236,-0.00947203849087393,0.203320192209697,,,,,,
0.424872497449949,0.208134823318172,0.01,0.198134823318172,0.208134823318172,,0.194102428117332,,0.194102428117332,-0.00249848024930024,0.205515508160958,,,,,,
0.424904498089962,0.208151524764875,0.01,0.198151524764875,0.208151524764875,,0.183937162455743,,0.183937162455743,-0.0129641860540314,0.190647192792534,,,,,,
0.424936498729975,0.208168237007499,0.01,0.198168237007499,0.208168237007499,,0.195283456801348,,0.195283456801348,-0.00205392825359168,0.197290437431304,,,,,,
0.424968499369987,0.208184960042468,0.01,0.198184960042468,0.208184960042468,,0.204672134245254,,0.204672134245254,0.00977270670865617,0.201976065168383,,,,,,
0.42500050001,0.208201693866183,0.01,0.198201693866182,0.208201693866183,,0.207505452636983,,0.207505452636983,0.00689289103197113,0.200106333853269,,,,,,
0.425032500650013,0.208218438475028,0.01,0.198218438475028,0.208218438475028,,0.219692498520605,,0.219692498520605,0.0174358563604579,0.207590330030056,,,,,,
0.425064501290026,0.20823519386537,0.01,0.19823519386537,0.20823519386537,,0.214989763957277,,0.214989763957277,0.0182828096145094,0.198184545759885,,,,,,
0.425096501930039,0.208251960033554,0.01,0.198251960033554,0.208251960033554,,0.221745110941577,,0.221745110941577,0.0249265332350116,0.200236843037357,,,,,,
