Time_s,Amplitude
6.849397,0.803042099076359
6.849398,0.71892153422137
6.849399,0.788526052288887
6.8494,0.94532811260447
6.849401,0.927800665939651
6.849402,0.885350293948948
6.849403,0.853318984069164
6.849404,0.934889302149073
6.849405,1.01692870300389
6.849406,0.956017610431922
6.849407,1.03077466232219
6.849408,0.885536966819464
6.849409,0.890522162066919
6.84941,0.979974591235242
6.849411,0.930345237214976
6.849412,0.867587888747545
6.849413,0.755057996063995
6.849414,0.909640476411481
6.849415,0.832981079802029
6.849416,0.507691730064946
6.849417,0.581392523089184
6.849418,0.875499825366941
6.849419,0.930848232655679
6.84942,0.836179877475278
6.849421,0.778608574800013
6.849422,0.966090998822832
6.849423,0.827482396347099
6.849424,1.00298609710571
6.849425,0.723454467408701
6.849426,0.932133832842859
6.849427,0.798546740939537
6.849428,0.892392945367141
6.849429,0.825508520065212
6.84943,0.744016202924427
6.849431,0.597576190725002
6.849432,0.804456455561147
6.849433,0.686454835586189
6.849434,0.809658154479799
6.849435,0.896171014345162
6.849436,0.844276810827874
6.849437,0.99976900211023
6.849438,0.708724196001324
6.849439,1.0103047774678
6.84944,0.758472183115787
6.849441,0.868789760832706
6.849442,1.05597926696804
6.849443,1.04692650068036
6.849444,0.917298921311547
6.849445,0.94226123411319
6.849446,1.06099582406921
6.849447,0.880927666197224
6.849448,0.841155721317534
6.849449,1.10745419763684
6.84945,0.90908208525685
6.849451,0.911585829107768
6.849452,0.720101481428918
6.849453,0.908353048222089
6.849454,0.561570068838985
6.849455,0.833773438798222
6.849456,0.818594623159299
6.849457,0.988469027503886
6.849458,0.655700558976278
6.849459,1.02970581884837
6.84946,0.877167977518577
6.849461,0.826105632872763
6.849462,0.916282973117904
6.849463,0.794853203491662
6.849464,0.532099837801948
6.849465,0.776334777725865
6.849466,0.743205147102948
6.849467,0.752025163145952
6.849468,0.937026416007101
6.849469,0.778398163749726
6.84947,0.802950823843474
6.849471,0.768885453456812
6.849472,0.851970782048449
6.849473,0.858404632763954
6.849474,0.835143757579884
6.849475,1.02765394138244
6.849476,0.759397274382638
6.849477,0.703610486779945
6.849478,0.819733676701899
6.849479,0.852120214699498
6.84948,0.832701975311723
6.849481,0.860669088174129
6.849482,0.709948691604747
6.849483,0.489622867804054
6.849484,0.708843948609927
6.849485,0.533212344332262
6.849486,0.564108486758358
6.849487,0.957859358446727
6.849488,0.56694916198092
6.849489,1.02197567957396
6.84949,0.898602606871176
6.849491,1.06705851402031
6.849492,1.03301943874642
6.849493,0.851226536530093
6.849494,0.901592477869
6.849495,0.995875620437929
6.849496,0.713464747071549
6.849497,1.02436188057803
6.849498,0.565151340896049
6.849499,0.920817949023761
6.8495,0.422159568255692
6.849501,0.810044941081295
6.849502,1.1594267635165
6.849503,0.638776274756845
6.849504,1.01634138725247
6.849505,1.38891145859848
6.849506,1.37336551686803
6.849507,0.137234003205127
6.849508,1.05006461508582
6.849509,0.197981536008317
6.84951,0.887531766071115
6.849511,1.39660507106437
6.849512,0.172091325253358
6.849513,0.889845970054796
6.849514,1.09138264493411
6.849515,0.714721305723079
6.849516,1.07611997216227
6.849517,0.445332367891759
6.849518,0.777218102753094
6.849519,0.731961620034078
6.84952,1.07672123368005
6.849521,0.707179381266802
6.849522,0.456342279684629
6.849523,0.975117649801689
6.849524,1.26118004705456
6.849525,1.25554818313738
6.849526,0.791799091243694
6.849527,0.553330457098966
6.849528,0.90294748738747
6.849529,1.45438981103701
6.84953,0.542715818060406
6.849531,1.15169775234879
6.849532,1.04821965504082
6.849533,1.21326257227894
6.849534,0.92204025264468
6.849535,0.821348907260967
6.849536,1.2920246399306
6.849537,1.05421773815588
6.849538,1.23244238010054
6.849539,0.977559611605898
6.84954,0.8524133903729
6.849541,0.999935789590497
6.849542,0.889204058974665
6.849543,0.524362340008302
6.849544,0.985327465944641
6.849545,0.774515515061932
6.849546,1.12426348401682
6.849547,0.924664872544148
6.849548,1.01755160766861
6.849549,1.66082669360576
6.84955,0.798424733827975
6.849551,0.763664280081886
6.849552,1.07138710857809
6.849553,1.09920261927667
6.849554,1.10799136238533
6.849555,0.393426048019782
6.849556,0.398975069330491
6.849557,0.854385969776281
6.849558,0.701677432281247
6.849559,0.762593334215969
6.84956,0.728952752747286
6.849561,0.823173474579259
6.849562,1.31271651888531
6.849563,1.04580429431266
6.849564,0.434919430037442
6.849565,0.677036902697274
6.849566,1.16139130086388
6.849567,1.09105086798421
6.849568,0.92724738330761
6.849569,0.951175554309008
6.84957,0.916225055196879
6.849571,0.908377322176441
6.849572,0.911703008947063
6.849573,0.96106347618347
6.849574,0.851398427213093
6.849575,1.05988049562244
6.849576,0.895085747162262
6.849577,0.861771029406659
6.849578,1.02106047732787
6.849579,0.728152132087612
6.84958,1.0654465026576
6.849581,0.937023892061392
6.849582,1.02760089438175
6.849583,0.8658456179009
6.849584,0.818976006913418
6.849585,0.889741525937146
6.849586,0.905055104871469
6.849587,0.814200736714876
6.849588,0.852198532752695
6.849589,0.909533000406803
6.84959,0.896042550897653
6.849591,0.921303393644966
6.849592,0.859962083881434
6.849593,1.02492069006517
6.849594,0.837851136338726
6.849595,0.912530739033943
6.849596,0.982512811431969
6.849597,0.952847831351714
6.849598,0.854298085409215
6.849599,1.00092683016106
6.8496,0.939693824287285
6.849601,0.860966427358669
6.849602,0.910409079605565
6.849603,0.908098533526313
6.849604,0.741211875566374
6.849605,1.01958830995489
6.849606,0.934363421477322
6.849607,0.987813294985852
6.849608,0.81358044498698
6.849609,0.86631955406971
6.84961,0.797935505636141
6.849611,0.88113489626953
6.849612,1.0427358945323
6.849613,1.00262070392073
6.849614,0.980449196494034
6.849615,0.949695805034699
6.849616,0.887536638719028
6.849617,1.06472783881136
6.849618,1.16549278841081
6.849619,0.948646221407218
6.84962,1.05078811972499
6.849621,0.862637836304729
6.849622,0.936252001837772
6.849623,0.893841048647864
6.849624,0.872434475364512
6.849625,0.967018274176543
6.849626,0.944836021630435
6.849627,1.15033708614718
6.849628,0.97877913309324
6.849629,0.838592368494001
6.84963,0.930535853325933
6.849631,0.813136223835848
6.849632,0.887248297235514
6.849633,0.952220848087246
6.849634,0.913085843980021
6.849635,0.959098669798542
6.849636,0.832148614430462
6.849637,1.02352918207822
6.849638,1.05162062972
6.849639,1.01458753651673
6.84964,0.972562553825779
6.849641,0.880294892931553
6.849642,0.882031672809124
6.849643,1.02823385962647
6.849644,1.02496679846937
6.849645,0.974108898162472
6.849646,1.03477846961217
6.849647,0.882507144176438
6.849648,0.902277691709666
6.849649,0.889148391283866
6.84965,0.888310264970054
6.849651,0.840519056391997
6.849652,0.98746741950857
6.849653,0.768753955381721
6.849654,0.876086580390879
6.849655,1.0631410162229
6.849656,1.00310171759394
6.849657,0.960825026131712
6.849658,0.91372163412623
6.849659,1.05368614002762
6.84966,1.00866050246696
6.849661,1.02893171097813
6.849662,0.97488500962701
6.849663,1.01971863342514
6.849664,0.855076733515475
6.849665,0.84154137243662
6.849666,0.820498209848153
6.849667,1.24743583982231
6.849668,0.877348634712398
6.849669,0.806952674860202
6.84967,1.05012512544115
6.849671,1.01016561529843
6.849672,0.8711905478975
6.849673,0.927584609027735
6.849674,1.06005213388447
6.849675,0.941188009311092
6.849676,0.970590262553449
6.849677,1.08847619187994
6.849678,0.903370783217005
6.849679,1.03262578302065
6.84968,0.840287728026212
6.849681,1.00360725646739
6.849682,0.834833995848537
6.849683,1.07557375692492
6.849684,0.837427010122887
6.849685,1.06964410865974
6.849686,0.82247884880429
6.849687,1.18482855614196
6.849688,0.771251182388959
6.849689,0.851141685005106
6.84969,1.11804275488014
6.849691,0.852973173060858
6.849692,0.883605042628505
6.849693,1.13353809151883
6.849694,0.822326769503779
6.849695,0.940065762223969
6.849696,0.965386920634826
6.849697,0.953843720304365
6.849698,0.925264862044123
6.849699,1.0411531819359
6.8497,0.987604642812879
6.849701,0.838120133137662
6.849702,0.947528154799682
6.849703,0.9277806775039
6.849704,0.899585718902078
6.849705,0.858981650103446
6.849706,1.06182746498203
6.849707,0.939995965875996
6.849708,0.833737465340506
6.849709,1.09723277877233
6.84971,0.880409248182768
6.849711,0.663579464548019
6.849712,0.898719674586522
6.849713,0.935378171305952
6.849714,0.700312572119038
6.849715,1.07211815608405
6.849716,0.806881573082677
6.849717,0.93292035998525
6.849718,0.794594810785087
6.849719,0.965223360035592
6.84972,1.13571135758849
6.849721,0.787848819204905
6.849722,0.90300968743922
6.849723,0.913887008885007
6.849724,0.994810734884292
6.849725,0.934114367216919
6.849726,0.914233307728456
6.849727,1.18250148745961
6.849728,0.872014236647816
6.849729,0.91787287717681
6.84973,1.0652845328774
6.849731,0.953892650860525
6.849732,0.516925122344122
6.849733,1.02429284490519
6.849734,1.11002616901864
6.849735,1.02733818658726
6.849736,0.990275668425535
6.849737,0.970671191292772
6.849738,0.863552087633823
6.849739,0.958848921665767
6.84974,0.947232857328905
6.849741,1.01410036698063
6.849742,0.882151802596149
6.849743,1.10620069363901
6.849744,0.864709332729365
6.849745,1.0658097537527
6.849746,0.963379420338989
6.849747,0.959899403036791
6.849748,0.824630010893931
6.849749,0.820074426007657
6.84975,1.02765165903899
6.849751,0.755846401628451
6.849752,1.05766408015314
6.849753,1.11019923909309
6.849754,1.03481789038005
6.849755,0.898959146074323
6.849756,0.785984667883134
6.849757,0.993882132907736
6.849758,0.919437153351368
6.849759,1.19740965842176
6.84976,0.851327708041708
6.849761,0.912140441209868
6.849762,1.04190504110005
6.849763,0.822762631226834
6.849764,0.900844901450876
6.849765,1.036007648522
6.849766,1.01921422617429
6.849767,1.03700165607082
6.849768,0.843000799656263
6.849769,0.794642191980985
6.84977,0.995287368713444
6.849771,1.05276014387965
6.849772,0.977358850994074
6.849773,0.987768404612215
6.849774,0.975436355604969
6.849775,0.802110887837336
6.849776,0.965950947190692
6.849777,0.812863154365652
6.849778,0.913787043275098
6.849779,0.963364644846595
6.84978,0.811028758387964
6.849781,1.26674602055667
6.849782,0.786475969571813
6.849783,1.07740575893868
6.849784,0.686052980002994
6.849785,0.860185144157374
6.849786,1.26800804493567
6.849787,1.10410305831165
6.849788,0.699069536191873
6.849789,0.974446314856294
6.84979,0.908204212597632
6.849791,0.929735010384791
6.849792,0.967857403688434
6.849793,0.661416717408165
6.849794,0.973576861813036
6.849795,1.11188349406897
6.849796,1.28629050046284
6.849797,0.949561433217008
6.849798,1.0794237847644
6.849799,1.24568819211757
6.8498,0.427560140446964
6.849801,0.0891305930596787
6.849802,1.17658345843825
6.849803,0.422827833983461
6.849804,0.734375472102637
6.849805,0.122282972947673
6.849806,0.897583443452978
6.849807,1.24837363662777
6.849808,0.648250927769563
6.849809,1.07002536776245
6.84981,1.02418668535522
6.849811,1.00634848989155
6.849812,0.994020766655808
6.849813,0.684001023964193
6.849814,0.406123737907396
6.849815,0.833182534399384
6.849816,0.745710677319766
6.849817,1.09715283610293
6.849818,0.518560424286588
6.849819,0.988432277671317
6.84982,1.34966255546954
6.849821,1.059519331259
6.849822,1.00580457978857
6.849823,1.53538339257123
6.849824,0.682128218596868
6.849825,0.673933896425553
6.849826,1.09383942126154
6.849827,1.09650863239113
6.849828,1.1410126807321
6.849829,0.885770774072741
6.84983,1.05589388776635
6.849831,1.10648251671086
6.849832,0.914383108850359
6.849833,0.590855205758719
6.849834,0.736837663112447
6.849835,0.107927153477784
6.849836,1.22036528030688
6.849837,0.823595180258705
6.849838,0.669180514366314
6.849839,1.00538170072012
6.84984,1.36982152347255
6.849841,0.51582331548837
6.849842,0.963525775692149
6.849843,0.476326580911397
6.849844,1.13616960414669
6.849845,0.242955053185713
6.849846,1.23260021672177
6.849847,0.291795122290747
6.849848,1.20659897963499
6.849849,0.524064038775977
6.84985,1.30949925986153
6.849851,1.09513252475541
6.849852,0.884942768427601
6.849853,1.41532530432608
6.849854,1.28326924783493
6.849855,1.02137492838816
6.849856,1.06969773059893
6.849857,0.900966230160657
6.849858,1.00872171795132
6.849859,0.931149510219723
6.84986,0.810869847541387
6.849861,1.05453730323982
6.849862,1.01514045605053
6.849863,1.02517635229901
6.849864,0.887796642427762
6.849865,0.774261374374125
6.849866,1.05499044538329
6.849867,1.17695148349144
6.849868,0.855886169282415
6.849869,0.939955915862742
6.84987,1.13392203966653
6.849871,0.925888104530776
6.849872,0.808515168565906
6.849873,1.00512036000689
6.849874,1.13165369953352
6.849875,0.967648979267117
6.849876,0.939627886374316
6.849877,0.955223561360994
6.849878,1.01292870073314
6.849879,0.882937670090486
6.84988,1.14882539507596
6.849881,0.896707676838365
6.849882,0.905003297897977
6.849883,0.953716637930885
6.849884,0.889542054954932
6.849885,0.667424343329453
6.849886,1.21105486626714
6.849887,1.06689655037505
6.849888,1.12613765497815
6.849889,0.992797998035772
6.84989,1.05983436582144
6.849891,0.93463810349027
6.849892,0.775038374534377
6.849893,0.794599039181913
6.849894,0.694906710377353
6.849895,1.14894282121555
6.849896,0.840687217292179
6.849897,0.766504542160453
6.849898,0.955733643387202
6.849899,1.00332066529869
6.8499,0.754935581366602
6.849901,0.955524750862679
6.849902,1.13872635792648
6.849903,0.823100087684669
6.849904,1.04262349795479
6.849905,0.888777759298124
6.849906,0.934881661822218
6.849907,1.13299141350195
6.849908,0.882474502605644
6.849909,0.937955891195488
6.84991,0.747023868308695
6.849911,0.880458182308014
6.849912,0.842954349806481
6.849913,0.98748029385366
6.849914,0.787311474896483
6.849915,1.04618425224221
6.849916,0.819094509759428
6.849917,0.868277119022452
6.849918,1.02455529564278
6.849919,0.666331345353613
6.84992,1.05087605724412
6.849921,1.00584257788276
6.849922,0.949178550749515
6.849923,0.806152169916702
6.849924,0.865191685744656
6.849925,0.39356107633972
6.849926,0.924066112736491
6.849927,1.03471029390216
6.849928,1.01718171364441
6.849929,0.914931696306793
6.84993,0.854215624478867
6.849931,0.94196487663356
6.849932,0.985584488490505
6.849933,0.988151777164408
6.849934,1.13729045436764
6.849935,1.0096602721716
6.849936,1.03041605436713
6.849937,0.989278914125376
6.849938,1.01898512049165
6.849939,1.05601502678266
6.84994,0.797991568017536
6.849941,0.756906775359521
6.849942,0.873710422833518
6.849943,0.988021527450428
6.849944,0.594104755373024
6.849945,0.971657414807602
6.849946,0.664879516116187
6.849947,0.862023721280898
6.849948,1.10086876232788
6.849949,0.813217921468955
6.84995,1.08467024175183
6.849951,0.733695440079824
6.849952,1.05428275028012
6.849953,0.664845432984696
6.849954,0.670724957043218
6.849955,0.987006758909826
6.849956,0.985599187660992
6.849957,0.987897167364525
6.849958,1.06188281190369
6.849959,0.838569882245556
6.84996,0.535821787883501
6.849961,1.04005650235899
6.849962,0.884003115167294
6.849963,0.841543002928341
6.849964,1.06557639663585
6.849965,0.970572858215755
6.849966,0.927708071819529
6.849967,0.939080000729772
6.849968,0.901369152072173
6.849969,1.01385711066804
6.84997,0.94481908358071
6.849971,1.09069784392545
6.849972,0.853545332488985
6.849973,0.981786461725744
6.849974,0.827534666752348
6.849975,0.943750979497502
6.849976,0.842018066884111
6.849977,0.755262610474648
6.849978,0.99582871760781
6.849979,0.775235306304803
6.84998,1.01727584784643
6.849981,1.20911847159446
6.849982,1.00241595625833
6.849983,0.789069600247693
6.849984,0.804248360183774
6.849985,0.937201149145805
6.849986,0.753806945995074
6.849987,1.03267944833006
6.849988,0.609867931766389
6.849989,0.863622626518217
6.84999,0.778220825566795
6.849991,0.805178473850318
6.849992,1.14673854254152
6.849993,1.06776756265424
6.849994,1.04196538116645
6.849995,0.8052221396148
6.849996,0.934964421037257
6.849997,1.2721415706555
6.849998,0.90576027665341
6.849999,0.602803275591061
6.85,1.07263510536261
6.850001,1.23380172734009
6.850002,0.96384355580844
6.850003,0.790335987797984
6.850004,0.861748500978668
6.850005,0.630653993743737
6.850006,0.945086320986532
6.850007,1.0850019661523
6.850008,1.07811453954425
6.850009,0.692669699403048
6.85001,0.559604670459357
6.850011,0.954056183727491
6.850012,1.12679821274247
6.850013,1.1339794868748
6.850014,0.287275851062886
6.850015,1.15479930177323
6.850016,1.17145592139374
6.850017,0.96089469682167
6.850018,0.392712344104257
6.850019,0.647783709554531
6.85002,1.12089703107648
6.850021,0.7512854860492
6.850022,0.936752884834611
6.850023,1.00992479450374
6.850024,1.18873735374053
6.850025,1.13242772533438
6.850026,1.2120774222618
6.850027,0.762702811109762
6.850028,1.10406323176832
6.850029,1.33027144508267
6.85003,0.392949169645258
6.850031,1.14439072564053
6.850032,1.43925000040083
6.850033,0.327097608042602
6.850034,0.98595081648877
6.850035,0.947846689084926
6.850036,0.972700083260529
6.850037,0.541709757182138
6.850038,1.44511509540853
6.850039,0.917507240566681
6.85004,0.243351827905638
6.850041,0.676184434405301
6.850042,1.239288007194
6.850043,0.915056985162006
6.850044,1.32709527130049
6.850045,1.13546252527567
6.850046,1.215635241874
6.850047,1.24546310939597
6.850048,0.640797921315452
6.850049,1.21647417834646
6.85005,0.434857590471075
6.850051,1.00930182411633
6.850052,0.82757205334037
6.850053,0.320482982424875
6.850054,0.815826245101796
6.850055,1.22792742053232
6.850056,1.07568207619121
6.850057,1.2631822373432
6.850058,0.911752575995903
6.850059,0.83949928164001
6.85006,0.476952788700603
6.850061,1.55046091513259
6.850062,1.01352807442368
6.850063,0.590404471980627
6.850064,0.731481130537964
6.850065,1.27825684676603
6.850066,0.640221788495577
6.850067,1.15837516008945
6.850068,0.934175956460032
6.850069,0.988195977016414
6.85007,1.12656524256293
6.850071,0.973740044131284
6.850072,0.999584365880308
6.850073,1.06090696930988
6.850074,0.944994265967338
6.850075,0.942995549990233
6.850076,0.932366285025968
6.850077,0.981007288479489
6.850078,1.13279569090302
6.850079,0.955748785793489
6.85008,0.790509172254592
6.850081,0.898724012180531
6.850082,0.93829917313789
6.850083,1.15476799811603
6.850084,1.05213916470769
6.850085,0.872072283572729
6.850086,1.11142110624539
6.850087,0.8493877150681
6.850088,0.859859467122016
6.850089,1.21730714168342
6.85009,1.09986630730254
6.850091,0.980120730091651
6.850092,0.765131184459222
6.850093,1.03457011176524
6.850094,1.03239217947073
6.850095,0.947489448758389
6.850096,0.896482067745623
6.850097,1.099602495509
6.850098,1.02233656339638
6.850099,0.871836467253962
6.8501,0.877823479090757
6.850101,1.00711415576156
6.850102,1.02909611067415
6.850103,0.993663779652273
6.850104,0.99671973242406
6.850105,1.0353601450995
6.850106,1.02515852790903
6.850107,0.9251641217295
6.850108,0.920837033830744
6.850109,0.855323055227411
6.85011,0.907091592619379
6.850111,1.11281726652812
6.850112,0.98333025193446
6.850113,0.79221507010341
6.850114,0.996272624902353
6.850115,1.17226136873617
6.850116,1.20305749795194
6.850117,0.98872730678249
6.850118,0.835047140251973
6.850119,1.04352094427828
6.85012,0.954393488943942
6.850121,0.995264576013754
6.850122,0.989861617340039
6.850123,1.18843312807597
6.850124,0.966080645821754
6.850125,0.80824963135807
6.850126,1.00716873474644
6.850127,0.931360445750644
6.850128,1.08454203093164
6.850129,1.10836542998347
6.85013,1.07943693720409
6.850131,0.939944362927986
6.850132,1.02769527423448
6.850133,1.08447615250641
6.850134,0.905317053865404
6.850135,1.20786588062884
6.850136,0.978639779871183
6.850137,0.924306919924764
6.850138,0.760165294017255
6.850139,1.12710242349788
6.85014,0.655097226549529
6.850141,1.13656850674365
6.850142,0.71328159286097
6.850143,1.17162118939379
6.850144,0.901330409668448
6.850145,0.803566419921196
6.850146,1.02347815036507
6.850147,1.01548899403563
6.850148,0.922904006754461
6.850149,1.13978723092237
6.85015,0.842992304478925
6.850151,0.957041623711971
6.850152,1.08048513742486
6.850153,0.979631841648015
6.850154,1.01255671691928
6.850155,1.08126599532559
6.850156,0.904727988161802
6.850157,1.09712895195917
6.850158,0.900802497661059
6.850159,1.06360773558695
6.85016,0.899725187263634
6.850161,0.944917206172754
6.850162,1.10647438687702
6.850163,0.909834469468778
6.850164,1.08799160503
6.850165,1.20220193675091
6.850166,1.08994769557665
6.850167,0.977679173183285
6.850168,1.00189981168263
6.850169,0.993681681693266
6.85017,0.871514884177648
6.850171,1.04436625628441
6.850172,0.832327996283106
6.850173,0.904402976998269
6.850174,0.7875849252288
6.850175,1.03931548427477
6.850176,1.16070381025251
6.850177,1.01028149117375
6.850178,0.835422037984526
6.850179,0.760186602953038
6.85018,0.96788574418696
6.850181,1.08883545927411
6.850182,1.06231751127104
6.850183,1.05516546950069
6.850184,0.871651928958783
6.850185,0.892718433577248
6.850186,1.01041141718936
6.850187,0.91550964355562
6.850188,0.547029752361777
6.850189,0.826582004562256
6.85019,1.01798362122802
6.850191,1.10662975068601
6.850192,1.03310032454756
6.850193,1.07313308642529
6.850194,1.05261969669373
6.850195,1.00551828467201
6.850196,0.978609011443272
6.850197,1.03256657537146
6.850198,0.358071781235337
6.850199,0.165792096573263
6.8502,0.3701555304069
6.850201,0.371706420408343
6.850202,0.429667173608424
6.850203,0.400488614649763
6.850204,0.464331633452626
6.850205,0.496375930287359
6.850206,0.654902295846789
6.850207,0.547552362165873
6.850208,0.826666067931827
6.850209,0.735953858824325
6.85021,0.887899117976879
6.850211,0.837186491643681
6.850212,0.718443833204945
6.850213,0.888016354891481
6.850214,0.732877376653169
6.850215,0.524353581933029
6.850216,0.450459250689177
6.850217,0.218362509214067
6.850218,0.152004136025966
6.850219,0.138905777698492
6.85022,0.4434892437638
6.850221,0.397960406175973
6.850222,0.56198164033568
6.850223,0.464494964219677
6.850224,0.584911157558947
6.850225,0.56527001339176
6.850226,0.600272527217255
6.850227,0.352142916173629
6.850228,0.444399960639013
6.850229,0.549754440922905
6.85023,0.516017805422582
6.850231,0.364535232602162
6.850232,0.401159286727872
6.850233,0.418395821422013
6.850234,0.4418302971539
6.850235,0.390835662251451
6.850236,0.31039157492039
6.850237,0.502964965544179
6.850238,0.26545542693263
6.850239,0.374654075920992
6.85024,0.580184207587008
6.850241,0.405729941145167
6.850242,0.420976842422889
6.850243,0.39798233107138
6.850244,0.385555952532529
6.850245,0.347919730445307
6.850246,0.457682392435566
6.850247,0.373921390833719
6.850248,0.437258630406236
6.850249,0.394746230970196
6.85025,0.385812625889628
6.850251,0.382028924160354
6.850252,0.402954074528821
6.850253,0.389106752508021
6.850254,0.336243205423522
6.850255,0.341554464705521
6.850256,0.312036082030558
6.850257,0.448311424821298
6.850258,0.346555833884536
6.850259,0.544018449930027
6.85026,0.446964842835871
6.850261,0.404167898104559
6.850262,0.530093714637937
6.850263,0.389322580437975
6.850264,0.440284547352438
6.850265,0.476326946213226
6.850266,0.481125232598543
6.850267,0.399776968342662
6.850268,0.336696168450177
6.850269,0.307506385500946
6.85027,0.289054378906002
6.850271,0.391580452171917
6.850272,0.422793448075138
6.850273,0.349289275653207
6.850274,0.409835269619569
