Plot_Time_s,PPG_Signal,BCG_Signal,HR_Time_PPG_s,HR_PPG_BPM,HR_Time_BCG_s,HR_BCG_BPM,HR_Time_Ref_s,HR_Ref_BPM
0.0380000000000003,0.52922077922078,-0.709645669291338,13.748,102.739726027397,13.454,91.7431192660551,13.238,90.3614457831328
0.04,0.514610389610387,-0.728346456692913,14.506,79.1556728232191,14.106,92.0245398773005,13.886,92.5925925925926
0.0419999999999998,0.499999999999994,-0.746062992125984,15.182,88.7573964497039,14.776,89.5522388059704,14.556,89.5522388059699
0.0440000000000005,0.496753246753249,-0.762795275590551,15.844,90.6344410876134,15.468,86.7052023121387,15.258,85.4700854700857
0.0460000000000003,0.477272727272733,-0.780511811023622,16.586,80.8625336927223,16.16,86.7052023121387,15.962,85.2272727272726
0.048,0.464285714285707,-0.796259842519685,17.28,86.4553314121039,16.848,87.2093023255815,16.622,90.9090909090909
0.0499999999999998,0.46915584415583,-0.81003937007874,18,83.3333333333335,17.544,86.206896551724,17.334,84.2696629213483
0.0520000000000005,0.462662337662328,-0.823818897637795,18.658,91.1854103343463,18.248,85.2272727272726,18.036,85.4700854700853
0.0540000000000003,0.469155844155841,-0.834645669291338,19.34,87.976539589443,18.952,85.2272727272726,18.764,82.4175824175827
0.056,0.483766233766234,-0.844488188976378,20.038,85.9598853868194,19.644,86.7052023121387,19.44,88.7573964497039
0.0579999999999998,0.477272727272721,-0.854330708661417,20.738,85.7142857142858,20.332,87.2093023255815,20.142,85.4700854700857
0.0600000000000005,0.470779220779208,-0.863188976377952,21.44,85.4700854700853,21.016,87.7192982456139,20.806,90.3614457831323
0.0620000000000003,0.45292207792207,-0.871062992125984,22.104,90.3614457831328,21.698,87.976539589443,21.482,88.7573964497044
0.0640000000000001,0.446428571428568,-0.877952755905512,22.78,88.7573964497039,22.374,88.7573964497039,22.17,87.2093023255811
0.0659999999999998,0.44480519480519,-0.884842519685039,23.336,107.913669064748,23.048,89.0207715133532,22.862,86.7052023121391
0.0680000000000005,0.449675324675314,-0.888779527559055,23.738,149.253731343285,23.73,87.976539589443,23.536,89.0207715133527
0.0700000000000003,0.452922077922081,-0.892716535433071,25.116,43.5413642960813,24.416,87.463556851312,24.224,87.2093023255815
0.0720000000000001,0.464285714285718,-0.894685039370078,25.578,129.87012987013,25.122,84.985835694051,24.95,82.6446280991737
0.0739999999999998,0.469155844155841,-0.896653543307086,26.262,87.7192982456139,25.832,84.507042253521,25.652,85.4700854700853
0.0760000000000005,0.467532467532452,-0.898622047244094,27.018,79.3650793650793,26.554,83.1024930747921,26.4,80.2139037433158
0.0780000000000003,0.47727272727271,-0.898622047244094,27.736,83.5654596100274,27.284,82.1917808219182,27.12,83.3333333333335
0.0800000000000001,0.483766233766223,-0.89763779527559,28.438,85.4700854700857,28.024,81.0810810810809,27.848,82.4175824175822
0.0819999999999999,0.475649350649332,-0.89763779527559,29.196,79.1556728232195,28.766,80.8625336927227,28.578,82.1917808219174
0.0840000000000005,0.470779220779208,-0.896653543307086,29.876,88.2352941176471,29.49,82.8729281767952,29.302,82.872928176796
0.0860000000000003,0.482142857142845,-0.892716535433071,30.654,77.1208226221074,30.196,84.9858356940515,30.024,83.1024930747921
0.0880000000000001,0.493506493506481,-0.887795275590551,31.278,96.1538461538469,30.898,85.4700854700848,30.74,83.7988826815641
0.0899999999999999,0.50324675324674,-0.882874015748031,32.03,79.7872340425529,31.604,84.9858356940515,31.462,83.1024930747921
0.0920000000000005,0.516233766233754,-0.876968503937008,32.492,129.870129870131,32.318,84.0336134453783,32.164,85.4700854700857
0.0940000000000003,0.514610389610376,-0.871062992125984,33.434,63.6942675159236,33.012,86.4553314121034,32.846,87.9765395894434
0.0960000000000001,0.521103896103889,-0.862204724409448,34.312,68.3371298405467,33.712,85.7142857142854,33.558,84.2696629213479
0.0979999999999999,0.522727272727267,-0.855314960629921,34.834,114.942528735631,34.416,85.2272727272726,34.27,84.2696629213479
0.100000000000001,0.516233766233766,-0.846456692913385,35.572,81.3008130081301,35.13,84.0336134453783,34.974,85.2272727272735
0.102,0.512987012987009,-0.83759842519685,36.232,90.9090909090914,35.84,84.507042253521,35.702,82.4175824175822
0.104,0.506493506493507,-0.829724409448818,36.952,83.3333333333335,36.532,86.7052023121387,36.382,88.2352941176471
0.106,0.487012987012991,-0.820866141732283,37.612,90.9090909090904,37.214,87.9765395894434,37.05,89.8203592814372
0.108000000000001,0.496753246753249,-0.81003937007874,38.292,88.2352941176471,37.888,89.0207715133532,37.762,84.2696629213479
0.11,0.514610389610387,-0.801181102362204,38.948,91.4634146341465,38.574,87.463556851312,38.422,90.9090909090914
0.112,0.534090909090904,-0.791338582677165,39.908,62.4999999999999,39.262,87.2093023255811,39.152,82.1917808219174
0.114,0.550324675324675,-0.780511811023622,41.286,43.5413642960813,39.94,88.4955752212393,39.814,90.6344410876134
0.116000000000001,0.564935064935068,-0.769685039370078,41.734,133.928571428571,40.618,88.4955752212384,40.474,90.9090909090914
0.118,0.573051948051948,-0.759842519685039,42.388,91.7431192660556,41.302,87.7192982456144,41.174,85.7142857142854
0.12,0.577922077922083,-0.75,43.106,83.5654596100274,41.992,86.9565217391298,41.86,87.463556851312
0.122,0.576298701298705,-0.738188976377953,43.77,90.3614457831323,42.688,86.2068965517244,42.556,86.2068965517244
0.124000000000001,0.582792207792206,-0.728346456692913,44.5,82.1917808219182,43.384,86.2068965517244,43.266,84.507042253521
0.126,0.584415584415585,-0.716535433070866,45.206,84.9858356940506,44.086,85.4700854700857,43.96,86.4553314121034
0.128,0.573051948051948,-0.705708661417323,45.968,78.7401574803149,44.782,86.2068965517235,44.662,85.4700854700857
0.13,0.563311688311701,-0.695866141732283,46.632,90.3614457831333,45.494,84.2696629213488,45.358,86.2068965517244
0.132000000000001,0.571428571428581,-0.68503937007874,47.318,87.463556851312,46.2,84.9858356940506,46.086,82.4175824175822
0.134,0.568181818181825,-0.674212598425197,48.046,82.4175824175822,46.896,86.2068965517244,46.788,85.4700854700857
0.136,0.568181818181825,-0.664370078740157,48.688,93.4579439252332,47.592,86.2068965517244,47.494,84.9858356940506
0.138,0.564935064935068,-0.655511811023622,49.366,88.4955752212393,48.286,86.4553314121034,48.188,86.4553314121034
0.140000000000001,0.568181818181825,-0.645669291338582,50.032,90.0900900900896,48.978,86.7052023121387,48.864,88.7573964497048
0.142,0.561688311688323,-0.636811023622047,50.726,86.4553314121043,49.66,87.9765395894425,49.552,87.2093023255811
0.144,0.560064935064933,-0.627952755905512,51.384,91.1854103343463,50.34,88.2352941176471,50.266,84.0336134453783
0.146,0.566558441558446,-0.62007874015748,52.068,87.7192982456144,51.016,88.7573964497048,50.908,93.4579439252332
0.148,0.581168831168839,-0.610236220472441,52.768,85.7142857142854,51.706,86.9565217391298,51.62,84.2696629213488
0.15,0.587662337662341,-0.602362204724409,53.466,85.9598853868194,52.398,86.7052023121387,52.318,85.9598853868194
0.152,0.597402597402588,-0.594488188976378,54.206,81.0810810810809,53.086,87.209302325582,52.996,88.4955752212384
0.154,0.610389610389603,-0.58759842519685,54.866,90.9090909090914,53.772,87.463556851312,53.69,86.4553314121043
0.156,0.644480519480512,-0.580708661417323,55.568,85.4700854700857,54.468,86.2068965517235,54.398,84.7457627118637
0.158,0.647727272727269,-0.575787401574803,56.288,83.3333333333326,55.172,85.2272727272726,55.076,88.4955752212393
0.16,0.642857142857145,-0.569881889763779,56.908,96.7741935483875,55.874,85.4700854700857,55.77,86.4553314121034
0.162,0.633116883116887,-0.56496062992126,57.644,81.5217391304351,56.56,87.463556851312,56.488,83.5654596100283
0.164,0.610389610389603,-0.56003937007874,58.27,95.8466453674125,57.24,88.2352941176471,57.186,85.9598853868194
0.166,0.582792207792206,-0.55511811023622,58.948,88.4955752212374,57.918,88.4955752212393,57.858,89.2857142857147
0.168,0.569805194805192,-0.550196850393701,59.584,94.3396226415101,58.58,90.6344410876134,58.522,90.3614457831314
0.17,0.577922077922072,-0.545275590551181,,,59.236,91.4634146341455,59.162,93.7499999999999
0.172,0.569805194805192,-0.543307086614173,,,59.882,92.8792569659442,59.814,92.0245398773025
0.174,0.569805194805192,-0.540354330708661,,,,,,
0.176,0.56331168831169,-0.538385826771653,,,,,,
0.178,0.569805194805192,-0.537401574803149,,,,,,
0.18,0.563311688311679,-0.535433070866141,,,,,,
0.182,0.543831168831162,-0.533464566929134,,,,,,
0.184,0.538961038961039,-0.53248031496063,,,,,,
0.186,0.525974025974024,-0.53248031496063,,,,,,
0.188,0.534090909090904,-0.53248031496063,,,,,,
0.19,0.53733766233766,-0.534448818897638,,,,,,
0.192,0.530844155844147,-0.536417322834645,,,,,,
0.194,0.540584415584417,-0.537401574803149,,,,,,
0.196,0.542207792207784,-0.539370078740157,,,,,,
0.198,0.535714285714282,-0.543307086614173,,,,,,
0.2,0.537337662337649,-0.546259842519685,,,,,,
0.202,0.527597402597391,-0.5501968503937,,,,,,
0.204,0.512987012986998,-0.553149606299212,,,,,,
0.206,0.483766233766223,-0.557086614173228,,,,,,
0.208,0.478896103896088,-0.56003937007874,,,,,,
0.21,0.47727272727271,-0.563976377952756,,,,,,
0.212,0.485389610389601,-0.568897637795275,,,,,,
0.214,0.514610389610376,-0.573818897637795,,,,,,
0.216,0.530844155844147,-0.578740157480315,,,,,,
0.218,0.530844155844147,-0.583661417322834,,,,,,
0.22,0.52922077922078,-0.588582677165354,,,,,,
0.222,0.530844155844147,-0.593503937007874,,,,,,
0.224,0.522727272727267,-0.599409448818897,,,,,,
0.226,0.522727272727267,-0.605314960629921,,,,,,
0.228,0.519480519480511,-0.610236220472441,,,,,,
0.23,0.545454545454552,-0.617125984251968,,,,,,
0.232,0.561688311688323,-0.624015748031496,,,,,,
0.234,0.577922077922072,-0.630905511811023,,,,,,
0.236,0.57954545454545,-0.636811023622047,,,,,,
0.238,0.57142857142857,-0.642716535433071,,,,,,
0.24,0.563311688311679,-0.64763779527559,,,,,,
0.242,0.576298701298705,-0.653543307086614,,,,,,
0.244,0.56331168831169,-0.659448818897638,,,,,,
0.246,0.57142857142857,-0.665354330708661,,,,,,
0.248,0.573051948051948,-0.671259842519685,,,,,,
0.25,0.574675324675315,-0.677165354330708,,,,,,
0.252,0.586038961038952,-0.682086614173228,,,,,,
0.254,0.59577922077921,-0.687992125984252,,,,,,
0.256,0.616883116883116,-0.692913385826772,,,,,,
0.258,0.629870129870142,-0.698818897637795,,,,,,
0.26,0.634740259740277,-0.703740157480315,,,,,,
0.262,0.63149350649352,-0.707677165354331,,,,,,
0.264,0.628246753246775,-0.711614173228346,,,,,,
0.266,0.642857142857157,-0.716535433070866,,,,,,
0.268,0.660714285714295,-0.720472440944882,,,,,,
0.27,0.660714285714295,-0.725393700787401,,,,,,
0.272,0.680194805194811,-0.729330708661417,,,,,,
0.274,0.693181818181826,-0.731299212598425,,,,,,
0.276,0.711038961038964,-0.734251968503937,,,,,,
0.278,0.719155844155844,-0.737204724409449,,,,,,
0.28,0.714285714285709,-0.739173228346456,,,,,,
0.282,0.709415584415586,-0.74015748031496,,,,,,
0.284,0.699675324675328,-0.741141732283464,,,,,,
0.286,0.704545454545462,-0.742125984251968,,,,,,
0.288,0.720779220779222,-0.744094488188976,,,,,,
0.29,0.745129870129862,-0.74507874015748,,,,,,
0.292,0.751623376623375,-0.74507874015748,,,,,,
0.294,0.779220779220783,-0.746062992125984,,,,,,
0.296,0.787337662337663,-0.74507874015748,,,,,,
0.298,0.795454545454543,-0.742125984251968,,,,,,
0.3,0.797077922077921,-0.741141732283464,,,,,,
0.302,0.801948051948045,-0.74015748031496,,,,,,
0.304,0.810064935064936,-0.738188976377953,,,,,,
0.306,0.793831168831165,-0.737204724409449,,,,,,
0.308,0.790584415584397,-0.735236220472441,,,,,,
0.31,0.788961038961019,-0.733267716535433,,,,,,
0.312,0.795454545454532,-0.730314960629921,,,,,,
0.314,0.79707792207791,-0.729330708661417,,,,,,
0.316,0.78896103896103,-0.726377952755905,,,,,,
0.318000000000001,0.775974025974015,-0.724409448818897,,,,,,
0.32,0.771103896103881,-0.721456692913386,,,,,,
0.322,0.754870129870121,-0.718503937007874,,,,,,
0.324,0.745129870129851,-0.715551181102362,,,,,,
0.326000000000001,0.738636363636349,-0.71259842519685,,,,,,
0.328,0.720779220779211,-0.709645669291338,,,,,,
0.33,0.724025974025968,-0.705708661417323,,,,,,
0.332,0.725649350649346,-0.702755905511811,,,,,,
0.334000000000001,0.735389610389604,-0.699803149606299,,,,,,
0.336,0.727272727272724,-0.696850393700787,,,,,,
0.338,0.714285714285709,-0.691929133858268,,,,,,
0.34,0.693181818181815,-0.688976377952756,,,,,,
0.342000000000001,0.681818181818178,-0.68503937007874,,,,,,
0.344,0.663961038961029,-0.681102362204724,,,,,,
0.346,0.642857142857134,-0.679133858267716,,,,,,
0.348,0.646103896103891,-0.677165354330709,,,,,,
0.350000000000001,0.634740259740254,-0.674212598425197,,,,,,
0.352,0.620129870129872,-0.672244094488189,,,,,,
0.354,0.612012987012981,-0.669291338582677,,,,,,
0.356,0.610389610389603,-0.667322834645669,,,,,,
0.358000000000001,0.599025974025978,-0.664370078740157,,,,,,
0.36,0.57142857142857,-0.660433070866142,,,,,,
0.362,0.538961038961039,-0.659448818897638,,,,,,
0.364,0.512987012986998,-0.655511811023622,,,,,,
0.366000000000001,0.496753246753238,-0.65255905511811,,,,,,
0.368,0.49512987012986,-0.650590551181102,,,,,,
0.37,0.499999999999994,-0.64763779527559,,,,,,
0.372,0.499999999999994,-0.644685039370078,,,,,,
0.374000000000001,0.501623376623361,-0.642716535433071,,,,,,
0.376,0.491883116883103,-0.639763779527559,,,,,,
0.378,0.490259740259725,-0.635826771653543,,,,,,
0.38,0.464285714285707,-0.633858267716535,,,,,,
0.382000000000001,0.451298701298692,-0.631889763779527,,,,,,
0.384,0.430194805194786,-0.62992125984252,,,,,,
0.386,0.42857142857143,-0.627952755905512,,,,,,
0.388,0.412337662337659,-0.626968503937008,,,,,,
0.390000000000001,0.402597402597401,-0.625,,,,,,
0.392,0.399350649350655,-0.624015748031496,,,,,,
0.394,0.397727272727277,-0.622047244094488,,,,,,
0.396,0.415584415584427,-0.618110236220472,,,,,,
0.398000000000001,0.399350649350655,-0.616141732283464,,,,,,
0.4,0.386363636363629,-0.613188976377953,,,,,,
0.402,0.376623376623371,-0.610236220472441,,,,,,
0.404,0.365259740259746,-0.608267716535433,,,,,,
0.406,0.374999999999993,-0.603346456692913,,,,,,
0.408,0.373376623376615,-0.599409448818897,,,,,,
0.41,0.396103896103888,-0.596456692913385,,,,,,
0.412,0.415584415584404,-0.59251968503937,,,,,,
0.414,0.436688311688299,-0.589566929133858,,,,,,
0.416,0.435064935064921,-0.585629921259842,,,,,,
0.418,0.426948051948041,-0.579724409448819,,,,,,
0.42,0.417207792207794,-0.574803149606299,,,,,,
0.422,0.400974025974022,-0.569881889763779,,,,,,
0.424,0.386363636363629,-0.56496062992126,,,,,,
0.426,0.386363636363629,-0.559055118110236,,,,,,
0.428,0.386363636363629,-0.554133858267716,,,,,,
0.43,0.392857142857142,-0.547244094488189,,,,,,
0.432,0.404220779220768,-0.540354330708661,,,,,,
0.434,0.423701298701284,-0.531496063484252,,,,,,
0.436,0.426948051948041,-0.522637796259842,,,,,,
0.438,0.435064935064932,-0.511811024606299,,,,,,
0.44,0.439935064935055,-0.500984252952756,,,,,,
0.442,0.439935064935055,-0.490157481299212,,,,,,
0.444,0.433441558441542,-0.480314961614173,,,,,,
0.446,0.425324675324662,-0.46948818996063,,,,,,
0.448,0.431818181818175,-0.456692914370078,,,,,,
0.45,0.449675324675314,-0.442913386811023,,,,,,
0.452,0.456168831168827,-0.428149607283464,,,,,,
0.454,0.465909090909085,-0.412401575787401,,,,,,
0.456,0.467532467532463,-0.397637796259842,,,,,,
0.458,0.47727272727271,-0.380905512795275,,,,,,
0.46,0.474025974025965,-0.364173229330708,,,,,,
0.462,0.475649350649343,-0.345472441929134,,,,,,
0.464,0.474025974025965,-0.325787402559055,,,,,,
0.466,0.475649350649343,-0.30708661515748,,,,,,
0.468,0.490259740259725,-0.288385827755905,,,,,,
0.47,0.498376623376616,-0.267716536417323,,,,,,
0.472,0.516233766233754,-0.246062993110236,,,,,,
0.474,0.522727272727256,-0.223425197834645,,,,,,
0.476,0.529220779220758,-0.201771654527559,,,,,,
0.478,0.530844155844147,-0.17716535531496,,,,,,
0.48,0.537337662337649,-0.153543308070866,,,,,,
0.482,0.527597402597391,-0.127952756889764,,,,,,
0.484,0.512987012986998,-0.103346457185039,,,,,,
0.486,0.509740259740253,-0.0767716535433068,,,,,,
0.488,0.514610389610387,-0.0511811023622045,,,,,,
0.49,0.5211038961039,-0.024606299212598,,,,,,
0.492,0.524350649350646,0.00295275590551203,,,,,,
0.494,0.537337662337649,0.0314960629921262,,,,,,
0.496,0.543831168831162,0.0590551181102366,,,,,,
0.498,0.540584415584406,0.0875984251968505,,,,,,
0.5,0.530844155844147,0.115157480314961,,,,,,
0.502,0.525974025974013,0.144685039370079,,,,,,
0.504,0.521103896103878,0.173228346456693,,,,,,
0.506,0.504870129870118,0.202755905511811,,,,,,
0.508,0.491883116883103,0.230314960629921,,,,,,
0.51,0.498376623376616,0.258858267716536,,,,,,
0.512,0.509740259740264,0.288385826771654,,,,,,
0.514,0.499999999999994,0.316929138779528,,,,,,
0.516,0.524350649350646,0.345472450787402,,,,,,
0.518,0.519480519480511,0.374015757874016,,,,,,
0.52,0.517857142857133,0.401574817913386,,,,,,
0.522,0.511363636363631,0.429133873031496,,,,,,
0.524,0.522727272727267,0.456692933070866,,,,,,
0.526,0.525974025974013,0.485236240157481,,,,,,
0.528,0.542207792207784,0.510826791338583,,,,,,
0.53,0.542207792207784,0.536417342519685,,,,,,
0.532,0.568181818181813,0.562007893700788,,,,,,
0.534,0.57954545454545,0.586614192913386,,,,,,
0.536,0.59577922077921,0.611220492125985,,,,,,
0.538,0.597402597402588,0.634842539370079,,,,,,
0.54,0.603896103896101,0.657480334645669,,,,,,
0.542,0.599025974025966,0.68011812992126,,,,,,
0.544,0.592532467532465,0.700787421259843,,,,,,
0.546,0.573051948051948,0.721456712598425,,,,,,
0.548,0.576298701298705,0.7401575,,,,,,
0.55,0.595779220779221,0.757874035433071,,,,,,
0.552,0.616883116883116,0.773622066929134,,,,,,
0.554,0.639610389610389,0.790354350393701,,,,,,
0.556,0.66396103896104,0.80511812992126,,,,,,
0.558,0.678571428571433,0.819881909448819,,,,,,
0.56,0.667207792207796,0.83267718503937,,,,,,
0.562,0.665584415584418,0.844488208661417,,,,,,
0.564,0.665584415584407,0.854330723425197,,,,,,
0.566,0.646103896103891,0.863188986220473,,,,,,
0.568000000000001,0.644480519480512,0.871063001968504,,,,,,
0.57,0.646103896103891,0.876968513779528,,,,,,
0.572,0.649350649350636,0.882874025590551,,,,,,
0.574,0.639610389610378,0.885826776574803,,,,,,
0.576000000000001,0.639610389610389,0.886811033464567,,,,,,
0.578,0.626623376623374,0.888779537401575,,,,,,
0.58,0.629870129870119,0.889763794291339,,,,,,
0.582,0.607142857142846,0.887795290354331,,,,,,
0.584000000000001,0.594155844155843,0.884842539370079,,,,,,
0.586,0.589285714285708,0.879921284448819,,,,,,
0.588,0.597402597402588,0.874015772637795,,,,,,
0.59,0.597402597402588,0.867126013779528,,,,,,
0.592000000000001,0.599025974025966,0.858267746062992,,,,,,
0.594,0.605519480519468,0.848425226377953,,,,,,
0.596,0.628246753246752,0.836614207677165,,,,,,
0.598,0.624999999999996,0.823818932086614,,,,,,
0.600000000000001,0.610389610389614,0.810039404527559,,,,,,
0.602,0.602272727272723,0.795275625,,,,,,
0.604,0.586038961038963,0.778543341535433,,,,,,
0.606,0.564935064935068,0.760826806102363,,,,,,
0.608000000000001,0.55357142857142,0.741141766732284,,,,,,
0.61,0.560064935064933,0.721456727362205,,,,,,
0.612,0.54545454545454,0.698818932086615,,,,,,
0.614,0.55357142857142,0.677165388779528,,,,,,
0.616000000000001,0.55357142857142,0.653543341535433,,,,,,
0.618,0.556818181818166,0.628937042322835,,,,,,
0.62,0.542207792207784,0.603346486220473,,,,,,
0.622,0.525974025974013,0.575787431102362,,,,,,
0.624000000000001,0.521103896103878,0.548228375984252,,,,,,
0.626,0.506493506493496,0.519685063976378,,,,,,
0.628,0.512987012986998,0.489173252952756,,,,,,
0.63,0.521103896103878,0.458661437007874,,,,,,
0.632000000000001,0.534090909090904,0.428149625984252,,,,,,
0.634,0.542207792207784,0.396653558070866,,,,,,
0.636,0.534090909090904,0.363188986220473,,,,,,
0.638,0.521103896103889,0.329724419291339,,,,,,
0.640000000000001,0.51136363636362,0.295275595472441,,,,,,
0.642,0.503246753246751,0.260826776574803,,,,,,
0.644,0.493506493506493,0.226377957677166,,,,,,
0.646,0.488636363636358,0.191929134350394,,,,,,
0.648000000000001,0.488636363636358,0.157480315452756,,,,,,
0.65,0.48701298701298,0.123031496555118,,,,,,
0.652,0.49512987012986,0.0875984256889766,,,,,,
0.654,0.49512987012986,0.0511811023622051,,,,,,
0.656000000000001,0.511363636363631,0.0157480310039373,,,,,,
0.658,0.504870129870129,-0.0206692918307085,,,,,,
0.66,0.496753246753249,-0.0561023626968502,,,,,,
0.662,0.503246753246751,-0.0905511815944879,,,,,,
0.664,0.504870129870129,-0.12598425246063,,,,,,
0.666,0.519480519480511,-0.159448819389764,,,,,,
0.668,0.522727272727267,-0.193897638287401,,,,,,
0.67,0.543831168831162,-0.227362205216535,,,,,,
0.672,0.563311688311679,-0.260826772145669,,,,,,
0.674,0.577922077922072,-0.293307087106299,,,,,,
0.676,0.594155844155843,-0.323818898129921,,,,,,
0.678,0.594155844155843,-0.355314961122047,,,,,,
0.68,0.573051948051948,-0.387795276082677,,,,,,
0.682,0.561688311688312,-0.418307087106299,,,,,,
0.684,0.558441558441566,-0.447834646161417,,,,,,
0.686,0.569805194805192,-0.476377953248031,,,,,,
0.688,0.582792207792206,-0.502952756397637,,,,,,
0.69,0.587662337662341,-0.529527559547244,,,,,,
0.692,0.605519480519479,-0.55610236269685,,,,,,
0.694,0.613636363636359,-0.580708661909449,,,,,,
0.696,0.597402597402588,-0.605314961614173,,,,,,
0.698,0.586038961038952,-0.629921260826771,,,,,,
0.7,0.577922077922072,-0.65452756003937,,,,,,
0.702,0.566558441558435,-0.676181103346456,,,,,,
0.704,0.556818181818166,-0.695866142224409,,,,,,
0.706,0.540584415584417,-0.715551181102362,,,,,,
0.708,0.538961038961039,-0.733267716535433,,,,,,
0.71,0.545454545454552,-0.751968503937008,,,,,,
0.712,0.548701298701297,-0.768700787401574,,,,,,
0.714,0.540584415584406,-0.784448818897638,,,,,,
0.716,0.530844155844147,-0.8001968503937,,,,,,
0.718,0.519480519480511,-0.812007874015748,,,,,,
0.72,0.499999999999994,-0.824803149606299,,,,,,
0.722,0.48701298701298,-0.836614173228346,,,,,,
0.724,0.462662337662328,-0.846456692913386,,,,,,
0.726,0.451298701298703,-0.855314960629921,,,,,,
0.728,0.452922077922081,-0.863188976377953,,,,,,
0.73,0.47077922077922,-0.868110236220472,,,,,,
0.732,0.480519480519478,-0.874015748031496,,,,,,
0.734,0.491883116883114,-0.878937007874015,,,,,,
0.736,0.496753246753249,-0.882874015748031,,,,,,
0.738,0.485389610389613,-0.886811023622047,,,,,,
0.74,0.480519480519478,-0.887795275590551,,,,,,
0.742,0.475649350649343,-0.887795275590551,,,,,,
0.744,0.465909090909085,-0.886811023622047,,,,,,
0.746,0.475649350649343,-0.885826771653543,,,,,,
0.748,0.48701298701298,-0.882874015748031,,,,,,
0.75,0.498376623376616,-0.877952755905512,,,,,,
0.752,0.501623376623384,-0.874015748031496,,,,,,
0.754,0.506493506493507,-0.87007874015748,,,,,,
0.756,0.516233766233766,-0.86515748031496,,,,,,
0.758,0.527597402597402,-0.858267716535433,,,,,,
0.76,0.524350649350646,-0.850393700787401,,,,,,
0.762,0.525974025974013,-0.84251968503937,,,,,,
0.764,0.534090909090904,-0.834645669291338,,,,,,
0.766,0.525974025974013,-0.825787401574803,,,,,,
0.768,0.537337662337672,-0.818897637795275,,,,,,
0.77,0.55357142857142,-0.809055118110236,,,,,,
0.772,0.569805194805192,-0.798228346456693,,,,,,
0.774,0.589285714285719,-0.788385826771653,,,,,,
0.776,0.602272727272723,-0.77755905511811,,,,,,
0.778,0.600649350649356,-0.765748031496063,,,,,,
0.78,0.594155844155843,-0.754921259842519,,,,,,
0.782,0.584415584415585,-0.743110236220472,,,,,,
0.784,0.566558441558435,-0.731299212598425,,,,,,
0.786,0.548701298701297,-0.718503937007874,,,,,,
0.788,0.548701298701297,-0.706692913385826,,,,,,
0.79,0.550324675324664,-0.695866141732283,,,,,,
0.792,0.563311688311679,-0.684055118110236,,,,,,
0.794,0.568181818181813,-0.673228346456693,,,,,,
0.796,0.574675324675315,-0.660433070866141,,,,,,
0.798,0.57142857142857,-0.649606299212598,,,,,,
0.8,0.569805194805192,-0.638779527559055,,,,,,
0.802,0.564935064935068,-0.627952755905512,,,,,,
0.804,0.556818181818188,-0.617125984251968,,,,,,
0.806,0.550324675324675,-0.606299212598425,,,,,,
0.808,0.540584415584417,-0.596456692913386,,,,,,
0.81,0.543831168831173,-0.585629921259842,,,,,,
0.812,0.530844155844159,-0.575787401574803,,,,,,
0.814,0.522727272727279,-0.565944881889764,,,,,,
